TID,Sex,Price,Category,Color,Size,Brand,Material,Origin,Sales_channel,Season
632,male,16,9,3,2,6,5,2,3,2
633,female,10,10,4,4,0,1,2,1,0
634,male,6,3,1,4,0,8,3,4,3
635,male,6,4,4,1,0,7,0,3,3
636,male,8,11,3,3,5,0,3,2,0
637,female,5,1,1,5,6,7,5,3,2
638,female,2,2,5,1,1,9,2,3,1
639,female,19,1,1,6,7,4,3,2,3
640,female,14,0,6,4,3,7,4,0,1
641,female,10,7,1,5,1,5,6,3,3
642,female,17,0,9,6,6,1,2,2,0
643,male,11,11,9,2,5,0,4,2,1
644,female,13,11,5,1,0,4,0,0,2
645,female,12,11,0,5,4,8,5,4,0
646,male,17,5,9,4,0,9,4,3,2
647,male,7,3,3,0,0,4,2,2,0
648,female,9,8,4,2,6,1,6,2,2
649,female,3,11,4,2,5,2,6,0,3
650,male,2,10,4,6,7,0,4,4,1
651,male,17,11,3,6,6,4,0,4,0
652,male,13,11,9,5,3,2,3,2,3
653,male,9,2,0,1,2,4,0,0,1
654,male,19,4,4,7,4,2,0,4,0
655,female,9,4,1,3,2,1,4,3,1
656,male,1,6,7,2,0,1,3,1,1
657,female,7,4,0,4,3,2,2,2,2
658,female,2,0,1,4,5,3,2,1,1
659,female,9,3,8,6,4,9,6,0,2
660,female,7,10,8,6,4,4,3,1,1
661,female,2,0,4,0,0,3,1,3,0
662,female,2,10,3,0,2,7,4,0,0
663,male,19,0,8,0,1,5,3,2,1
664,male,2,5,9,7,7,4,0,3,3
665,male,9,2,5,5,2,1,0,2,0
666,male,3,11,1,4,7,3,4,0,1
667,female,5,1,0,7,0,1,4,0,2
668,female,14,7,0,6,4,9,6,2,1
669,female,16,7,2,2,3,2,3,1,3
670,female,5,4,5,4,5,2,2,2,3
671,female,10,5,2,6,6,8,2,4,3
672,male,2,5,1,0,1,3,3,4,1
673,female,3,8,5,1,7,0,3,3,0
674,female,5,4,2,5,6,7,0,0,3
675,female,18,8,0,0,7,4,2,3,0
676,male,6,5,9,5,1,2,6,2,0
677,female,9,11,8,3,2,1,5,1,1
678,female,17,10,5,4,5,4,1,3,0
679,male,2,11,9,5,2,7,1,0,2
680,male,7,9,7,2,4,5,3,3,1
681,male,5,5,0,2,2,1,4,4,3
682,female,17,10,0,5,7,9,6,0,1
683,male,17,3,0,7,2,2,2,3,2
684,female,8,5,8,3,1,6,0,0,2
685,male,8,9,3,4,4,6,5,1,2
686,male,15,9,9,5,5,9,4,3,3
687,male,7,2,4,6,0,3,5,3,2
688,male,1,11,5,6,7,5,0,4,1
689,female,2,0,0,3,2,7,5,0,3
690,male,18,9,7,0,1,9,1,2,3
691,female,4,6,2,4,0,5,2,1,2
692,male,19,8,5,3,1,6,4,3,2
693,female,11,5,6,4,1,5,2,1,1
694,male,4,7,2,5,1,7,1,0,2
695,male,13,11,5,7,0,7,6,0,0
696,female,18,1,1,6,3,9,1,0,1
697,male,1,1,5,2,0,6,3,3,3
698,male,3,9,5,2,1,5,4,0,2
699,male,16,7,2,7,3,6,0,1,3
700,female,4,2,1,1,3,2,5,2,0
701,male,18,4,3,4,0,4,2,2,2
702,female,4,6,7,4,1,0,2,1,0
703,female,9,11,1,4,3,6,0,1,3
704,male,15,7,1,0,2,1,3,1,0
705,male,17,1,3,7,6,7,3,2,2
706,male,13,3,5,3,2,4,1,0,2
707,female,10,5,8,1,2,0,2,2,0
708,male,10,6,0,0,2,4,1,0,0
709,male,12,6,8,7,4,3,2,0,0
710,male,10,6,9,7,0,7,5,0,0
711,male,18,1,8,4,6,6,0,3,2
712,female,3,0,2,7,4,2,0,3,0
713,male,17,7,4,5,3,2,0,0,1
714,female,11,11,0,1,3,5,4,1,1
715,female,19,7,2,4,0,8,4,1,0
716,male,2,5,8,0,2,3,2,4,3
717,male,9,8,1,4,4,0,4,3,2
718,female,1,6,9,0,1,3,2,1,1
719,female,12,3,8,2,4,3,1,3,2
720,female,9,7,5,2,6,4,2,3,3
721,male,13,8,9,1,3,6,4,1,3
722,female,4,11,0,3,0,8,5,3,1
723,male,13,6,9,0,5,5,6,2,1
724,male,10,1,5,0,7,5,4,3,2
725,female,4,1,8,3,1,7,5,0,0
726,male,9,11,0,3,2,6,5,0,3
727,female,15,0,6,3,5,8,6,0,1
728,female,16,5,4,2,0,7,3,4,2
729,female,0,1,0,6,6,5,2,4,2
730,male,19,11,2,1,5,5,0,4,3
731,female,8,6,0,7,0,2,0,3,2
732,female,17,7,9,2,5,0,0,2,2
733,male,14,6,3,1,5,6,3,2,0
734,male,12,3,4,7,3,6,3,4,1
735,male,7,1,5,1,7,2,0,1,2
736,female,16,3,2,3,2,1,3,3,2
737,female,18,2,3,6,0,8,0,2,2
738,male,9,10,0,4,0,6,2,0,1
739,male,19,10,9,5,4,6,2,0,0
740,male,17,5,4,5,1,4,6,2,2
741,male,3,8,2,7,1,9,4,1,0
742,male,6,5,1,5,5,6,4,4,0
743,male,5,10,9,0,6,1,1,4,3
744,female,6,6,7,2,1,6,5,1,2
745,male,12,6,9,2,5,7,2,0,0
746,female,13,1,3,2,3,0,0,2,2
747,female,5,7,9,6,0,3,4,1,2
748,female,6,3,1,2,2,9,3,0,3
749,female,10,1,7,5,6,6,4,3,2
750,male,18,1,8,0,3,2,0,0,3
751,female,10,7,0,2,1,8,1,4,1
752,male,16,9,2,2,0,0,4,0,1
753,male,9,5,3,0,1,6,0,4,3
754,male,0,0,6,0,0,3,0,0,0
755,female,16,6,1,4,5,9,5,3,1
756,female,14,6,6,5,4,2,2,4,1
757,male,9,4,2,6,4,1,4,3,0
758,female,7,1,6,6,7,1,5,2,3
759,male,13,3,8,0,2,7,4,4,1
760,male,19,5,3,1,1,3,3,0,0
761,female,1,11,9,7,3,3,4,2,0
762,female,11,0,4,2,4,4,4,2,2
763,female,1,11,9,6,7,5,3,2,2
764,female,10,8,1,6,2,9,1,2,0
765,male,11,4,3,4,5,3,4,2,2
766,female,15,8,8,5,7,2,0,3,2
767,male,6,8,4,3,7,3,0,0,3
768,male,14,11,9,2,5,6,5,1,2
769,male,11,10,2,1,4,8,2,1,0
770,male,5,7,5,0,5,7,0,4,2
771,female,5,9,5,5,6,0,4,3,3
772,female,4,4,9,0,6,4,1,2,1
773,male,14,11,9,7,7,7,3,2,1
774,female,19,4,3,3,3,6,0,3,2
775,female,13,6,2,1,3,7,1,0,3
776,female,8,7,9,7,4,0,1,0,3
777,male,14,1,7,4,4,1,4,0,3
778,male,5,9,9,6,7,4,0,3,1
779,female,19,6,9,0,4,5,2,4,2
780,female,2,8,6,1,7,0,2,3,2
781,female,16,6,7,2,5,3,4,0,2
782,male,8,10,2,1,6,0,5,2,3
783,male,9,6,5,6,3,6,1,2,1
784,male,10,6,6,5,7,9,1,2,0
785,female,2,7,4,1,1,2,5,4,1
786,female,0,6,5,6,4,8,4,0,2
787,female,6,11,3,7,3,4,2,4,3
788,male,6,2,0,3,2,8,2,4,2
789,female,9,9,8,0,0,8,0,4,0
790,male,4,1,5,3,6,1,1,4,1
791,female,15,7,4,5,3,7,4,2,2
792,female,19,11,5,2,0,9,1,3,3
793,male,0,11,4,6,1,3,3,1,2
794,female,0,11,9,5,2,1,2,0,2
795,male,11,9,0,1,4,8,3,3,0
796,male,12,1,4,4,0,0,2,4,2
797,male,5,0,1,7,1,1,6,0,3
798,female,9,11,4,1,3,8,2,1,0
799,female,8,0,2,1,1,8,1,2,2
800,female,2,10,4,5,4,2,2,4,2
801,female,13,4,9,6,5,1,1,2,1
802,female,15,0,8,3,3,1,4,0,2
803,male,18,9,8,0,0,3,1,1,2
804,male,14,5,3,4,6,6,3,3,0
805,male,18,1,3,5,4,9,3,1,1
806,female,9,3,5,4,1,3,2,4,0
807,female,6,0,4,4,4,5,3,4,1
808,male,8,8,4,3,2,9,4,0,1
809,male,15,10,2,4,1,9,6,1,0
810,male,15,3,5,2,7,3,4,0,3
811,male,18,2,0,0,7,8,5,0,2
812,male,11,8,7,1,5,9,2,0,2
813,male,14,6,5,4,6,2,1,3,2
814,male,10,1,8,4,2,4,3,3,1
815,male,19,7,4,6,1,0,1,0,1
816,female,15,10,8,2,3,1,1,3,0
817,female,10,2,7,1,0,6,5,1,2
818,female,1,3,8,2,4,3,6,4,3
819,female,17,0,0,6,5,1,0,0,0
820,male,4,11,8,6,4,8,5,1,3
821,female,7,9,7,7,7,6,0,1,3
822,male,8,6,2,2,5,6,1,0,0
823,male,15,2,1,4,6,0,1,1,1
824,female,5,7,5,5,2,3,3,1,0
825,male,13,8,8,0,4,2,2,0,1
826,female,0,3,8,0,0,2,4,0,2
827,male,4,9,8,2,6,4,1,0,1
828,male,2,11,9,1,0,1,6,1,3
829,male,0,4,4,6,7,5,1,2,1
830,female,12,5,1,1,0,5,0,2,0
831,female,11,6,5,0,1,8,6,2,0
832,male,6,6,8,0,7,4,6,0,2
833,female,10,0,9,2,7,7,1,0,2
834,female,3,3,1,3,3,1,6,1,1
835,female,11,11,1,1,2,2,4,4,1
836,female,19,10,5,7,4,7,2,2,3
837,male,4,0,1,6,1,3,1,1,1
838,female,4,3,8,6,5,6,5,2,1
839,female,18,4,3,4,0,1,2,1,2
840,male,17,6,7,6,6,1,0,1,0
841,male,11,5,2,5,4,8,3,2,0
842,female,7,11,3,7,7,6,3,2,3
843,male,17,6,9,1,6,9,2,0,0
844,female,6,8,3,6,7,6,2,3,3
845,female,14,6,2,7,5,4,2,3,0
846,female,8,8,2,4,5,8,3,1,3
847,female,0,0,8,0,1,4,3,2,3
848,male,12,11,6,6,2,6,3,2,3
849,female,11,2,7,2,1,5,6,1,2
850,male,10,5,7,3,2,5,0,3,0
851,male,19,7,9,0,5,0,4,2,1
852,female,13,5,4,3,1,5,1,2,1
853,female,11,3,5,2,2,2,6,1,0
854,male,10,6,6,1,6,3,5,4,3
855,female,2,11,3,2,3,7,3,3,2
856,female,17,8,5,0,0,7,3,3,0
857,female,5,2,6,0,2,2,5,3,0
858,female,8,11,5,0,2,1,6,1,3
859,male,2,8,5,7,1,9,5,4,2
860,male,9,9,2,6,7,7,2,4,2
861,female,5,10,1,6,4,9,5,1,3
862,female,13,9,0,5,3,0,5,1,3
863,male,5,8,4,6,1,0,5,3,0
864,female,10,4,9,0,1,3,2,0,2
865,female,5,7,8,2,0,6,6,2,2
866,male,5,0,9,7,4,4,5,0,0
867,female,11,7,0,6,6,7,2,3,0
868,female,19,11,5,6,3,8,3,3,3
869,female,0,1,5,5,7,8,2,0,2
870,female,19,5,0,6,7,7,3,2,3
871,male,12,0,7,6,2,2,4,0,0
872,female,6,9,4,5,3,4,2,3,0
873,male,9,9,7,3,1,7,0,4,3
874,female,18,7,7,3,5,8,5,3,2
875,female,4,7,4,0,6,3,6,0,0
876,male,4,11,3,7,3,9,2,3,1
877,male,15,0,5,0,1,0,5,1,0
878,male,13,11,1,6,7,5,4,2,2
879,female,6,9,7,6,7,8,3,1,1
880,female,18,5,4,0,1,4,6,2,0
881,female,4,4,2,1,6,6,5,2,0
882,male,11,7,9,0,0,0,0,0,3
883,female,8,11,7,6,0,2,0,2,1
884,male,1,1,7,1,1,7,5,4,0
885,male,8,6,4,2,7,9,5,1,2
886,male,17,7,7,7,2,6,1,3,1
887,male,15,3,4,4,7,8,2,2,3
888,male,14,9,7,7,0,7,2,4,0
889,female,0,3,6,6,0,6,1,4,3
890,male,8,5,1,7,1,2,1,2,0
891,male,3,4,3,1,0,1,6,2,1
892,female,14,10,9,6,4,2,1,2,2
893,female,13,4,6,0,3,4,1,3,3
894,male,11,1,7,5,4,3,4,0,2
895,male,3,6,7,1,2,2,2,4,3
896,female,15,7,2,2,0,4,6,4,3
897,male,6,5,4,7,4,5,4,1,3
898,female,4,4,5,0,0,1,2,3,3
899,male,17,0,0,1,0,2,4,1,3
900,male,4,6,9,4,1,7,2,2,1
901,male,14,10,4,7,6,4,1,1,3
902,male,8,1,4,0,6,7,4,3,1
903,female,17,7,5,4,5,4,4,0,3
904,male,17,6,3,0,7,9,0,3,0
905,female,12,5,1,3,0,4,2,2,3
906,male,4,2,8,2,3,3,2,1,0
907,female,5,4,3,6,5,4,2,3,3
908,male,16,5,3,1,7,8,3,2,3
909,male,13,4,4,4,5,3,1,4,0
910,male,7,0,8,5,0,8,0,1,2
911,female,16,11,3,3,6,2,6,2,0
912,female,5,5,2,3,1,0,0,4,0
913,female,8,7,2,1,0,9,6,1,3
914,male,17,10,9,1,2,8,1,1,3
915,female,11,10,1,7,2,0,5,2,3
916,male,8,3,1,4,7,4,4,2,1
917,female,6,7,2,6,3,8,1,0,1
918,female,19,6,8,4,0,1,5,2,3
919,male,0,2,0,1,3,6,5,2,3
920,male,12,9,8,7,0,9,1,2,2
921,female,5,1,5,6,1,4,1,2,1
922,female,12,10,2,2,2,1,2,1,2
923,female,16,11,8,6,7,3,6,4,1
924,male,15,9,7,1,7,7,3,2,0
925,female,1,0,3,7,5,2,1,2,3
926,female,7,8,1,7,3,3,5,1,0
927,female,1,3,8,4,2,2,4,4,0
928,female,4,6,7,5,7,8,2,0,1
929,female,16,3,4,2,2,1,4,1,2
930,female,19,2,8,1,3,7,6,1,1
931,female,16,3,0,1,6,6,2,1,0
932,female,0,8,7,0,5,4,4,1,3
933,female,3,7,2,5,0,0,3,2,2
934,female,18,11,6,6,4,9,1,1,2
935,male,14,8,2,2,6,5,3,4,0
936,male,7,1,6,6,7,6,1,0,3
937,male,5,1,6,1,7,5,3,1,2
938,female,10,7,0,7,1,9,1,3,2
939,female,2,1,1,4,0,0,4,0,2
940,male,0,11,9,4,5,8,0,1,0
941,male,10,7,0,4,4,9,6,4,3
942,male,11,7,2,6,3,9,6,3,3
943,female,17,7,5,2,5,5,1,0,1
944,male,14,6,0,1,7,5,3,2,1
945,male,9,10,7,3,4,6,2,3,1
946,male,5,3,5,1,0,4,2,4,0
947,female,9,4,4,0,3,4,3,0,2
948,male,1,4,1,2,0,6,1,3,3
949,female,14,6,8,2,5,0,5,1,1
950,female,16,3,5,5,1,4,0,2,0
951,female,7,1,5,0,7,9,6,4,0
952,female,15,7,7,7,2,5,4,1,0
953,female,13,7,0,1,6,1,5,2,1
954,female,1,0,8,3,7,0,6,1,1
955,male,9,1,3,5,6,5,2,0,1
956,female,4,3,4,3,5,6,3,4,1
957,male,9,0,5,6,4,5,4,4,3
958,male,8,11,6,3,4,4,4,1,0
959,female,14,8,0,7,7,1,4,2,2
960,female,10,6,4,3,1,2,0,0,3
961,male,8,10,4,4,4,6,5,4,2
962,male,8,6,0,2,2,7,4,1,0
963,male,15,3,2,3,6,8,1,3,3
964,male,16,11,7,2,3,7,6,3,1
965,male,16,5,5,1,6,6,2,1,0
966,female,19,5,3,4,4,2,2,3,2
967,male,19,1,3,1,6,8,2,0,2
968,female,6,9,9,5,5,4,3,4,1
969,male,18,1,9,6,6,4,0,4,0
970,female,10,10,0,2,1,3,1,3,0
971,female,5,9,1,6,7,2,0,0,3
972,male,13,1,6,6,2,8,0,3,3
973,male,1,6,3,2,4,0,4,4,3
974,female,19,11,1,2,5,6,2,4,2
975,female,14,0,3,1,2,6,6,0,3
976,male,2,10,6,7,4,1,0,3,1
977,female,11,11,1,2,5,1,0,1,2
978,female,14,11,2,6,1,1,4,3,1
979,male,10,1,1,7,4,1,1,2,1
980,female,4,3,4,1,0,6,2,3,2
981,male,14,7,3,6,5,1,2,2,3
982,female,8,5,5,3,4,0,1,4,0
983,female,13,4,9,1,6,7,1,3,0
984,female,2,9,1,2,1,5,3,3,0
985,male,3,5,3,0,7,0,4,4,2
986,male,17,9,5,5,5,5,6,1,3
987,male,9,1,2,7,3,3,1,0,2
988,male,0,7,5,7,1,7,2,3,1
989,male,9,3,2,3,3,8,2,3,0
990,female,11,5,3,1,7,9,4,4,1
991,female,13,0,5,4,6,6,2,0,3
992,female,13,3,1,3,0,4,3,2,0
993,female,2,0,5,4,1,6,5,1,0
994,male,4,9,5,1,6,2,1,4,0
995,female,6,9,1,7,6,6,6,3,2
996,male,8,5,6,3,3,8,5,3,0
997,male,9,3,2,2,4,8,0,0,2
998,female,2,11,5,4,1,7,2,1,3
999,female,7,6,1,1,6,5,4,0,1
1000,female,14,2,4,3,7,5,5,4,0
1001,female,4,11,5,2,3,9,3,1,2
1002,male,6,9,7,2,1,2,4,1,3
1003,male,17,10,9,1,1,3,2,0,3
1004,male,19,9,8,1,4,3,4,2,3
1005,female,0,8,5,5,5,9,1,0,0
1006,female,13,1,2,2,1,8,2,3,1
1007,male,14,0,0,1,6,0,0,0,2
1008,female,0,5,1,1,3,1,5,3,3
1009,male,9,7,1,5,1,8,4,3,1
1010,male,18,3,4,4,5,4,0,2,2
1011,female,2,7,0,7,4,2,5,0,2
1012,male,13,4,3,5,1,0,0,2,3
1013,male,16,7,9,1,6,1,5,4,2
1014,male,13,1,1,5,6,2,6,4,2
1015,male,4,6,8,6,6,4,6,4,0
1016,female,1,5,4,1,5,8,0,0,1
1017,female,8,3,5,5,3,8,6,2,2
1018,female,2,3,2,5,4,8,0,2,3
1019,male,4,2,9,0,3,8,4,1,3
1020,female,6,6,6,3,3,3,1,0,0
1021,male,13,3,1,1,0,7,6,4,0
1022,female,18,1,9,7,4,1,4,3,0
1023,male,13,2,8,7,3,4,6,1,1
1024,male,7,10,3,3,3,8,4,4,2
1025,male,18,5,9,3,6,6,2,3,3
1026,male,19,1,3,4,3,3,2,1,2
1027,male,6,10,9,7,7,9,1,0,3
1028,female,16,4,8,6,0,8,4,0,2
1029,male,3,0,3,4,5,0,2,1,0
1030,male,18,0,4,6,6,3,4,0,2
1031,female,11,2,6,0,3,0,4,3,3
1032,female,8,9,4,6,4,6,5,1,1
1033,male,0,7,1,5,2,8,0,2,2
1034,female,12,7,3,7,1,8,5,0,1
1035,female,0,8,4,1,1,4,0,2,0
1036,male,3,0,9,0,0,5,5,1,3
1037,male,16,5,7,7,7,0,1,3,2
1038,female,10,11,5,6,2,8,5,0,0
1039,female,16,10,6,3,6,8,6,1,0
1040,male,2,2,4,6,2,5,3,3,0
1041,male,19,9,9,0,5,5,0,4,1
1042,male,12,10,4,2,4,2,4,1,0
1043,male,16,10,7,3,1,2,1,0,1
1044,male,1,0,7,0,6,3,3,4,1
1045,male,1,0,7,3,0,1,2,4,0
1046,female,15,11,3,0,7,7,0,1,3
1047,male,16,7,4,2,0,1,4,3,1
1048,male,9,6,6,6,1,7,0,4,0
1049,male,7,0,9,7,0,4,3,4,0
1050,female,10,7,5,6,3,0,3,4,0
1051,male,7,7,1,5,2,2,5,1,3
1052,female,12,8,8,4,0,8,4,2,0
1053,male,0,3,7,3,4,2,3,1,1
1054,male,13,8,2,6,1,8,6,1,3
1055,male,19,5,1,5,5,6,4,3,2
1056,male,2,11,7,3,6,1,1,0,2
1057,female,16,7,0,1,1,4,4,0,3
1058,female,10,11,5,7,2,9,1,2,3
1059,male,2,2,5,5,1,3,5,1,0
1060,female,13,11,1,3,1,3,1,4,1
1061,female,14,4,9,1,2,2,2,3,3
1062,male,0,9,7,7,1,8,6,4,2
1063,female,11,9,5,0,4,7,4,4,2
1064,female,17,10,2,2,0,9,0,0,0
1065,male,14,2,1,4,7,1,0,0,0
1066,female,8,8,5,4,2,5,4,1,2
1067,female,15,1,0,4,5,9,5,2,1
1068,female,2,7,1,5,1,2,1,2,3
1069,female,10,1,1,7,1,1,1,2,0
1070,male,12,10,2,5,3,4,5,2,3
1071,female,5,9,7,2,3,6,4,3,3
1072,male,16,11,3,3,2,7,3,0,3
1073,female,8,10,4,4,3,2,3,1,1
1074,male,19,4,8,0,0,2,0,0,3
1075,female,2,7,0,5,7,2,0,1,1
1076,female,17,8,6,6,1,2,6,2,2
1077,male,15,7,3,6,1,0,2,3,2
1078,female,5,6,8,6,1,3,5,3,2
1079,male,9,0,2,7,5,1,1,4,2
1080,female,7,3,9,0,5,7,6,2,2
1081,female,11,11,6,6,0,1,2,1,1
1082,female,18,9,1,5,5,1,5,1,2
1083,female,16,11,0,0,3,3,4,2,2
1084,male,10,2,0,5,1,4,3,1,2
1085,female,11,5,6,3,6,3,5,1,2
1086,female,8,2,3,3,2,4,0,4,3
1087,male,12,11,0,2,5,9,5,1,0
1088,female,15,8,1,5,6,7,6,1,2
1089,female,2,2,0,4,1,3,3,1,3
1090,female,4,0,4,7,2,7,3,3,1
1091,male,4,3,9,4,2,5,4,2,0
1092,female,6,0,6,4,1,2,3,1,3
1093,female,11,10,7,7,5,1,4,1,1
1094,male,18,2,5,5,6,2,5,2,1
1095,male,5,4,0,3,3,4,6,1,3
1096,male,13,5,4,1,4,3,6,1,1
1097,female,16,10,4,4,0,0,0,3,3
1098,female,17,0,1,4,0,8,5,3,1
1099,male,19,1,4,3,6,0,4,4,0
1100,female,5,0,8,3,2,8,4,3,1
1101,female,6,6,5,6,7,8,4,3,1
1102,female,7,9,4,7,4,2,4,1,1
1103,female,17,5,5,6,2,6,2,0,3
1104,male,2,6,9,7,4,4,3,3,3
1105,male,3,7,3,3,6,1,0,4,3
1106,female,7,8,7,0,7,8,3,3,1
1107,female,8,1,0,4,3,2,6,3,1
1108,male,13,8,4,1,1,4,1,2,2
1109,male,16,7,5,6,7,9,4,1,2
1110,male,12,9,9,6,1,9,4,0,2
1111,female,17,0,9,5,5,0,1,3,1
1112,male,11,6,2,7,3,5,6,4,3
1113,male,8,3,6,6,3,5,0,3,3
1114,female,1,5,8,3,6,9,5,2,1
1115,female,12,11,0,7,5,1,1,2,1
1116,male,15,1,7,5,0,9,4,1,0
1117,male,5,3,7,0,7,9,6,0,0
1118,female,17,10,4,2,0,9,2,3,1
1119,male,8,7,0,6,3,3,4,1,3
1120,male,14,7,5,2,1,9,2,1,1
1121,female,10,0,8,4,3,7,3,3,1
1122,male,6,1,5,0,1,3,5,4,3
1123,female,3,6,1,3,5,3,3,3,2
1124,male,16,8,3,4,1,0,1,4,3
1125,female,13,4,6,7,6,4,5,4,2
1126,male,0,4,6,1,1,1,3,3,0
1127,male,16,5,8,2,1,5,1,1,2
1128,male,1,7,5,1,7,3,1,4,3
1129,male,11,1,7,7,2,9,3,0,2
1130,female,18,8,1,3,6,5,5,3,1
1131,female,12,8,3,6,7,9,2,0,0
1132,female,11,3,1,7,2,7,0,2,0
1133,male,1,3,7,4,7,0,1,3,3
1134,male,19,3,5,4,5,8,4,2,3
1135,female,15,8,4,7,4,4,2,2,3
1136,female,3,10,4,0,4,9,4,4,3
1137,female,0,8,1,5,7,7,1,3,2
1138,male,16,4,9,0,5,5,4,3,2
1139,female,12,1,4,2,2,9,3,2,0
1140,female,10,1,9,0,1,4,6,4,3
1141,male,14,10,4,6,7,6,0,3,0
1142,male,2,7,9,0,3,6,1,4,1
1143,male,9,11,9,7,0,3,2,1,2
1144,male,6,9,0,3,5,7,1,1,3
1145,female,12,2,2,4,6,9,6,1,2
1146,male,17,11,8,7,0,8,6,4,2
1147,male,4,6,5,0,2,6,0,1,2
1148,male,17,5,3,3,4,5,3,2,0
1149,female,0,5,6,2,7,8,4,1,3
1150,male,3,10,1,3,5,4,6,2,3
1151,female,14,10,2,7,0,4,0,2,1
1152,female,6,1,2,1,5,4,6,2,1
1153,female,13,7,7,7,2,4,0,4,0
1154,male,9,2,6,1,5,6,4,4,0
1155,male,15,3,8,1,1,9,0,0,0
1156,female,13,5,6,6,7,8,6,1,3
1157,female,9,5,3,2,6,6,2,4,1
1158,male,18,9,1,4,0,0,0,4,1
1159,male,15,5,1,7,4,6,0,2,1
1160,male,14,5,3,1,5,8,5,1,2
1161,male,5,2,1,3,7,6,5,4,3
1162,male,9,3,9,4,4,3,0,3,2
1163,male,18,6,2,7,6,3,4,2,1
1164,male,0,0,1,3,5,3,5,4,2
1165,male,10,2,9,1,4,1,1,0,3
1166,female,1,4,7,6,7,5,4,2,2
1167,female,5,5,7,3,2,4,4,1,1
1168,female,12,6,3,2,7,9,1,4,2
1169,male,18,6,8,2,7,3,0,3,1
1170,male,4,9,5,3,5,3,4,4,3
1171,female,15,9,1,4,6,1,5,4,1
1172,male,10,10,9,6,0,6,1,2,0
1173,female,13,11,0,3,4,5,4,4,1
1174,male,18,7,7,1,4,3,5,1,2
1175,female,6,9,8,6,2,7,5,2,3
1176,female,7,3,4,5,1,5,4,3,3
1177,male,0,2,0,5,0,1,1,3,1
1178,female,9,4,1,6,0,8,6,2,2
1179,male,13,6,5,5,5,7,3,1,3
1180,female,15,11,2,6,1,3,6,4,0
1181,male,14,10,0,3,0,6,5,3,0
1182,male,9,7,4,0,1,0,0,3,3
1183,male,16,11,0,7,2,4,3,2,3
1184,male,8,6,3,7,7,5,0,1,1
1185,male,7,5,4,3,1,8,6,4,0
1186,female,18,3,0,3,2,4,6,4,1
1187,male,14,4,0,5,6,0,5,1,1
1188,male,2,4,2,4,3,2,1,1,0
1189,female,0,3,8,6,7,2,1,1,0
1190,female,2,10,7,6,1,8,2,1,2
1191,male,4,0,7,0,7,6,0,0,3
1192,male,8,0,5,6,1,5,6,1,1
1193,female,13,2,1,0,6,4,3,4,2
1194,male,11,7,9,4,4,7,6,2,3
1195,male,0,11,8,7,2,0,6,0,1
1196,male,16,1,3,5,0,8,1,1,3
1197,male,19,3,8,0,5,1,0,1,0
1198,female,13,8,6,6,7,7,6,0,1
1199,female,15,1,2,5,4,2,5,4,1
1200,male,18,9,9,6,3,0,1,4,1
1201,female,8,8,3,5,3,4,0,4,0
1202,female,7,10,6,6,2,3,1,4,0
1203,male,15,9,5,7,1,9,6,3,1
1204,male,10,2,6,3,3,6,6,0,2
1205,female,16,6,2,0,0,8,6,4,3
1206,male,2,9,8,5,4,5,6,2,1
1207,male,7,11,6,2,3,0,0,2,3
1208,female,15,3,9,1,4,8,5,4,2
1209,male,7,10,5,0,6,3,3,3,2
1210,male,13,9,4,4,0,6,5,0,2
1211,male,2,2,1,4,5,2,2,0,3
1212,female,13,10,4,0,2,3,6,1,1
1213,male,0,11,0,4,1,5,0,0,3
1214,female,5,8,3,3,7,0,1,4,2
1215,male,17,9,5,4,1,0,2,4,1
1216,female,13,3,3,3,4,6,2,1,3
1217,male,0,4,8,3,7,8,0,0,0
1218,male,2,1,0,1,6,1,3,2,3
1219,male,16,3,4,6,4,6,0,0,3
1220,male,10,7,6,2,3,9,4,3,2
1221,female,2,4,0,1,2,3,4,1,1
1222,female,11,3,9,3,2,2,0,2,3
1223,female,15,3,9,0,3,1,0,4,2
1224,female,1,0,6,0,4,0,5,3,0
1225,female,4,11,5,7,5,5,3,2,3
1226,female,16,0,3,7,1,2,2,4,2
1227,male,10,9,7,6,6,3,1,0,1
1228,female,11,5,2,6,7,3,2,0,2
1229,female,17,9,9,2,3,0,1,2,0
1230,female,8,5,4,4,3,2,6,1,1
1231,female,6,3,2,5,0,5,3,4,3
1232,female,6,0,6,6,1,0,1,4,1
1233,female,2,5,9,6,7,2,2,2,2
1234,female,8,8,7,0,4,1,0,3,0
1235,male,8,6,8,6,4,7,4,3,1
1236,male,5,10,9,7,6,4,4,0,1
1237,male,2,10,1,4,5,9,5,2,3
1238,male,0,2,3,1,3,7,5,3,3
1239,female,3,9,9,2,1,8,6,4,3
1240,female,5,6,5,6,6,4,4,1,3
1241,male,9,1,8,3,0,3,0,0,2
1242,male,7,7,3,1,7,5,0,3,3
1243,male,3,9,3,6,2,1,6,4,3
1244,female,18,0,4,2,5,4,4,4,0
1245,male,17,3,9,3,2,3,4,3,0
1246,female,15,1,9,5,5,8,5,0,1
1247,female,10,5,4,2,6,7,5,0,1
1248,female,9,10,4,3,5,1,1,1,3
1249,female,17,10,6,3,1,1,0,3,1
1250,female,10,11,4,4,3,4,0,4,3
1251,male,13,1,3,2,7,4,0,4,3
1252,male,8,6,3,7,2,5,4,1,1
1253,male,3,2,8,6,0,2,1,4,3
