TID,Sex,Price,Category,Color,Size,Brand,Material,Origin,Sales_channel,Season,s/n
366,female,300,uniforms,Brown,XXL,H&M,rayon,Canada,amazon,fall,sell
367,male,300,sweater,orange,XXXL,Zara,spandex,Taiwan,Internet,summer,sell
368,male,600,uniforms,orange,L,GAP,acrylic,Japan,Adidas,fall,sell
369,male,600,sweater,black,S,GAP,silk,Taiwan,Internet,spring,sell
370,female,700,jack,pink,XXL,Unique,linen,Canada,amazon,fall,fail
371,male,1300,coat,pink,S,GAP,spandex,China,Adidas,summer,fail
372,female,1700,dress,orange,XSS,GU,spandex,Japan,Storefront,fall,sell
373,male,1000,shoes,orange,M,NIKE,silk,Europe,shopee,summer,fail
374,female,300,louse,purple,XXL,NIKE,linen,Japan,Adidas,summer,sell
375,female,1100,shoes,green,M,NIKE,polyester,Canada,amazon,summer,fail
376,male,1600,vest,black,XL,GU,acetate,Europe,Internet,spring,sell
377,male,1000,shirt,purple,XXXL,Unique,lycra,Japan,amazon,fall,sell
378,female,2000,uniforms,pink,XL,GU,linen,America,shopee,winter,fail
379,female,1600,louse,yellow,S,H&M,nylon,America,amazon,summer,sell
380,male,100,coat,black,M,H&M,rayon,Taiwan,shopee,fall,sell
381,male,1300,sweater,red,XSS,Zara,acetate,Korea,Adidas,winter,fail
382,female,1400,uniforms,Brown,M,NIKE,polyester,America,Internet,winter,fail
383,male,200,suit,green,XXL,GU,acetate,Europe,Storefront,spring,sell
384,male,1800,garter,pink,XXL,GU,silk,China,Internet,winter,fail
385,female,1500,garter,black,XS,H&M,silk,America,Adidas,winter,fail
386,male,200,shirt,green,XL,GU,nylon,America,shopee,fall,sell
387,female,800,uniforms,black,XXL,Adidas,silk,Taiwan,Adidas,winter,fail
388,female,700,dress,yellow,XL,Zara,linen,Japan,Internet,winter,sell
389,male,2000,dress,pink,M,NET,lycra,America,amazon,fall,fail
390,female,1400,shirt,white,XS,NIKE,spandex,Taiwan,Adidas,summer,fail
391,female,900,vest,white,XL,Unique,nylon,Europe,Storefront,summer,fail
392,female,1900,suit,black,XXL,Zara,nylon,Japan,Internet,spring,sell
393,male,100,louse,yellow,S,Zara,lycra,Europe,Adidas,spring,sell
394,female,1900,dress,pink,XSS,NIKE,acetate,Europe,Internet,winter,sell
395,female,1600,suit,purple,XS,Adidas,spandex,Canada,Adidas,spring,fail
396,male,1900,suit,orange,XXL,NIKE,polyester,Europe,amazon,spring,fail
397,male,700,jack,Brown,XXXL,Zara,linen,Korea,Storefront,fall,fail
398,male,2000,dress,red,L,H&M,polyester,America,shopee,spring,sell
399,male,600,garter,pink,XL,Unique,cotton,Korea,Storefront,winter,sell
400,female,1800,shirt,blue,XS,Unique,acrylic,America,Adidas,winter,fail
401,male,100,sweater,purple,XXL,Adidas,lycra,Canada,amazon,summer,sell
402,male,1500,dress,pink,S,NET,silk,Taiwan,Internet,fall,sell
403,male,1800,shirt,Brown,M,NET,silk,Europe,Adidas,spring,fail
404,female,100,uniforms,Brown,L,NIKE,spandex,Canada,Internet,spring,sell
405,male,1100,garter,purple,L,NET,silk,Europe,Storefront,spring,sell
406,male,2000,suit,Brown,XL,Adidas,rayon,America,shopee,winter,fail
407,male,1600,coat,purple,L,NIKE,linen,China,Internet,spring,sell
408,male,1100,uniforms,white,XXL,GAP,silk,Europe,Internet,fall,sell
409,male,1200,garter,pink,S,Adidas,silk,Japan,Adidas,summer,fail
410,male,1000,shirt,yellow,XS,NIKE,linen,Europe,amazon,winter,fail
411,female,600,coat,blue,XXXL,NET,nylon,Europe,amazon,spring,fail
412,female,800,garter,white,XXXL,NET,linen,Taiwan,Storefront,fall,fail
413,male,300,shirt,red,XXXL,GAP,acetate,America,Storefront,spring,fail
414,male,1800,vest,Brown,XSS,Unique,acrylic,China,Storefront,summer,sell
415,male,200,shirt,black,M,Zara,cotton,Taiwan,Adidas,fall,sell
416,female,300,shirt,red,S,Adidas,silk,Japan,Adidas,fall,sell
417,female,200,shirt,red,XXL,Adidas,lycra,Japan,Internet,summer,sell
418,male,900,coat,blue,L,Adidas,rayon,Europe,Adidas,spring,sell
419,male,700,suit,white,XS,NET,nylon,Korea,Storefront,summer,sell
420,female,2000,louse,pink,XSS,NIKE,rayon,America,amazon,winter,sell
421,male,1400,shoes,blue,XXXL,GAP,silk,America,Adidas,fall,fail
422,female,100,sweater,blue,XXXL,GAP,acrylic,Taiwan,Storefront,fall,sell
423,female,1400,louse,pink,M,GAP,silk,Japan,Storefront,spring,fail
424,female,1500,jack,yellow,XS,Adidas,nylon,China,Internet,summer,fail
425,male,2000,jack,white,XXL,NIKE,linen,Taiwan,Adidas,spring,sell
426,female,1800,coat,black,S,H&M,nylon,Taiwan,shopee,summer,sell
427,male,1700,suit,blue,XSS,NIKE,acetate,Korea,Adidas,winter,fail
428,male,1100,shoes,blue,XL,NIKE,acrylic,Japan,Storefront,spring,fail
429,female,1300,pants,pink,S,NET,lycra,Japan,shopee,spring,sell
430,male,1900,pants,green,XSS,GAP,acrylic,Canada,shopee,fall,sell
431,male,300,pants,blue,S,GAP,cotton,Europe,amazon,spring,sell
432,male,900,garter,yellow,L,Unique,nylon,Canada,amazon,winter,sell
433,male,800,sweater,blue,S,H&M,rayon,China,Internet,fall,fail
434,male,1700,shirt,Brown,XSS,GAP,nylon,Taiwan,Adidas,fall,sell
435,male,1800,shoes,red,XS,Zara,lycra,China,amazon,summer,fail
436,female,1600,sweater,white,XSS,Unique,spandex,America,shopee,winter,fail
437,female,600,pants,green,XSS,Zara,acrylic,Europe,amazon,summer,sell
438,female,500,shirt,green,M,NIKE,nylon,Canada,amazon,fall,fail
439,male,700,dress,red,M,Adidas,nylon,Europe,shopee,winter,fail
440,female,1800,pants,black,XL,H&M,linen,Taiwan,amazon,fall,fail
441,female,700,pants,orange,XS,H&M,acrylic,Japan,shopee,summer,fail
442,female,1300,garter,green,XXL,Adidas,polyester,Japan,Internet,winter,fail
443,male,200,sweater,pink,XSS,Unique,cotton,Korea,shopee,summer,sell
444,female,300,vest,Brown,XSS,GU,spandex,China,amazon,spring,sell
445,male,400,louse,green,L,H&M,lycra,Taiwan,Adidas,spring,sell
446,female,800,vest,green,XS,GAP,silk,Europe,shopee,fall,fail
447,female,500,coat,pink,L,NIKE,acetate,Korea,Storefront,winter,sell
448,male,1000,dress,red,M,GU,cotton,Taiwan,shopee,summer,sell
449,female,800,garter,black,M,GAP,rayon,Canada,Storefront,spring,sell
450,male,100,vest,yellow,L,GU,acetate,China,Adidas,spring,sell
451,female,800,sweater,yellow,XXXL,GAP,silk,Europe,Internet,summer,fail
452,female,1900,jack,black,XL,Zara,acetate,Korea,Internet,summer,sell
453,female,600,coat,purple,XSS,Zara,acetate,Taiwan,Adidas,spring,sell
454,female,1700,vest,black,S,NET,rayon,America,Storefront,winter,sell
455,male,1500,coat,pink,XL,GAP,rayon,Korea,Storefront,fall,fail
456,male,700,sweater,pink,XL,Unique,polyester,Taiwan,shopee,winter,sell
457,female,1500,sweater,yellow,XSS,H&M,linen,Korea,amazon,spring,sell
458,female,400,dress,purple,M,Adidas,polyester,America,shopee,fall,sell
459,female,1800,jack,blue,XXXL,NIKE,nylon,Taiwan,shopee,spring,fail
460,male,400,jack,black,S,GU,acrylic,Taiwan,amazon,spring,sell
461,male,400,suit,Brown,S,NET,cotton,Europe,Internet,winter,fail
462,female,1900,coat,pink,L,Zara,rayon,Korea,Storefront,summer,sell
463,male,500,louse,red,XS,Adidas,acrylic,Korea,Internet,fall,fail
464,male,700,vest,Brown,L,H&M,silk,Korea,shopee,summer,sell
465,male,1400,garter,yellow,M,NIKE,polyester,Canada,Adidas,spring,fail
466,female,1400,louse,blue,S,GU,silk,Japan,Adidas,spring,sell
467,male,100,dress,black,M,Unique,silk,China,Storefront,fall,sell
468,male,1900,garter,pink,XL,NET,polyester,Canada,Internet,fall,fail
469,female,1500,vest,purple,XXL,NIKE,cotton,Taiwan,amazon,winter,fail
470,male,1000,jack,black,S,Unique,cotton,Canada,Storefront,summer,sell
471,male,500,pants,yellow,XS,GAP,silk,Japan,Internet,spring,sell
472,male,600,jack,green,M,H&M,cotton,Taiwan,Storefront,winter,sell
473,female,300,vest,Brown,XS,NET,nylon,China,amazon,spring,sell
474,female,1500,coat,orange,L,NIKE,lycra,Korea,Internet,summer,sell
475,male,2000,jack,pink,M,NET,linen,Korea,shopee,winter,fail
476,female,1900,dress,black,XXL,Unique,spandex,Korea,Internet,summer,sell
477,female,700,coat,black,XXL,Adidas,lycra,Japan,Adidas,winter,fail
478,female,1400,vest,green,L,H&M,acetate,America,Adidas,spring,fail
479,male,900,shirt,red,XL,H&M,silk,Japan,Adidas,spring,fail
480,female,800,shoes,orange,XSS,Adidas,acrylic,Japan,Storefront,winter,fail
481,male,200,louse,yellow,M,GAP,polyester,America,shopee,fall,sell
482,male,300,vest,yellow,XS,NIKE,nylon,Japan,shopee,fall,sell
483,male,1500,shirt,orange,L,GU,polyester,Korea,Storefront,winter,sell
484,male,100,shirt,yellow,XS,GU,nylon,Korea,Storefront,winter,sell
485,male,300,shirt,pink,M,Unique,rayon,Canada,Storefront,summer,sell
486,female,1000,uniforms,blue,XXL,NIKE,spandex,Europe,amazon,spring,fail
487,female,700,suit,pink,XXL,Unique,acrylic,America,Adidas,fall,fail
488,female,100,suit,red,XL,Unique,cotton,Taiwan,amazon,fall,sell
489,female,100,shoes,Brown,XXXL,GU,rayon,Japan,Internet,winter,sell
490,male,2000,shoes,pink,XL,NIKE,rayon,America,shopee,summer,fail
491,male,1000,shoes,green,XL,GU,spandex,China,Adidas,fall,fail
492,male,1800,pants,purple,XXXL,GU,silk,Canada,shopee,spring,sell
493,male,1800,garter,orange,L,Adidas,linen,Canada,amazon,spring,sell
494,male,1300,shirt,yellow,XS,GU,polyester,America,shopee,fall,fail
495,female,1300,suit,blue,S,Adidas,acetate,Korea,shopee,fall,sell
496,male,1600,suit,pink,S,GAP,polyester,Canada,amazon,summer,fail
497,female,100,pants,red,S,Adidas,lycra,Taiwan,shopee,winter,sell
498,female,700,louse,white,L,NET,polyester,Taiwan,shopee,fall,fail
499,female,1800,vest,purple,S,NIKE,linen,Japan,Adidas,summer,sell
500,female,1000,sweater,white,S,GU,nylon,Europe,Internet,winter,sell
501,male,200,vest,black,L,Zara,nylon,Europe,Internet,spring,sell
502,female,900,sweater,black,S,GU,linen,China,Adidas,summer,sell
503,male,1000,garter,green,XS,GAP,acrylic,Korea,Storefront,winter,fail
504,male,400,pants,blue,XS,Unique,lycra,Korea,shopee,summer,sell
505,male,1100,vest,Brown,XL,GU,acrylic,Europe,shopee,summer,sell
506,male,1200,louse,Brown,L,H&M,silk,Canada,amazon,spring,sell
507,female,1700,uniforms,yellow,XS,NIKE,silk,Taiwan,Storefront,summer,fail
508,female,900,shoes,yellow,XXL,GU,polyester,Canada,amazon,winter,fail
509,male,1100,coat,green,XSS,Zara,acrylic,Korea,Storefront,summer,fail
510,female,1600,coat,orange,L,NIKE,polyester,Europe,Internet,winter,fail
511,male,1100,shoes,orange,XL,H&M,silk,Taiwan,Internet,fall,sell
512,male,900,garter,red,XL,H&M,polyester,Korea,Storefront,fall,fail
513,male,1400,dress,green,S,Adidas,lycra,China,Storefront,summer,fail
514,male,600,louse,white,XXL,Adidas,linen,Europe,amazon,spring,sell
515,male,1100,shoes,orange,M,NIKE,spandex,Europe,shopee,summer,fail
516,female,2000,vest,Brown,XXL,GU,lycra,Taiwan,Storefront,spring,fail
517,male,1300,jack,green,L,GAP,linen,Canada,Storefront,winter,sell
518,female,400,sweater,white,XL,Adidas,spandex,China,amazon,winter,fail
519,male,400,suit,red,L,H&M,acetate,Europe,Internet,spring,sell
520,female,1700,shoes,white,M,GU,acrylic,Europe,amazon,spring,fail
521,male,1200,jack,Brown,S,GAP,lycra,Canada,Internet,winter,fail
522,female,1200,sweater,pink,XXXL,GU,acrylic,Korea,Internet,fall,sell
523,female,300,louse,green,XXXL,Unique,nylon,America,amazon,fall,sell
524,male,900,shoes,yellow,S,GU,nylon,Europe,Internet,fall,fail
525,female,300,pants,pink,S,GAP,spandex,Japan,Internet,fall,sell
526,female,300,shoes,purple,XXXL,Adidas,nylon,Canada,shopee,spring,sell
527,male,1500,dress,purple,XL,Unique,silk,China,Storefront,winter,sell
528,male,800,coat,orange,M,Adidas,nylon,America,Adidas,summer,fail
529,female,1100,shirt,green,M,Unique,silk,Canada,shopee,winter,fail
530,male,1300,pants,blue,S,Zara,rayon,Canada,Storefront,winter,sell
531,male,800,suit,blue,S,Adidas,lycra,Korea,Internet,winter,fail
532,male,1700,dress,purple,S,NIKE,rayon,Europe,shopee,spring,fail
533,male,1300,dress,green,L,Unique,silk,Korea,Adidas,winter,sell
534,female,1800,garter,yellow,XSS,Unique,lycra,Taiwan,Adidas,winter,fail
535,female,200,garter,red,XXXL,H&M,silk,Canada,amazon,winter,sell
536,male,400,vest,Brown,XXL,Zara,cotton,Japan,shopee,fall,sell
537,male,200,pants,blue,L,NIKE,cotton,Taiwan,Adidas,winter,sell
538,male,1600,suit,green,XXL,NIKE,spandex,Japan,Internet,winter,fail
539,male,900,dress,black,XXXL,H&M,acetate,America,shopee,summer,fail
540,female,600,sweater,red,M,NIKE,silk,China,Storefront,summer,fail
541,female,400,suit,red,XXXL,Adidas,lycra,China,shopee,summer,fail
542,female,1900,louse,yellow,M,NIKE,nylon,Korea,shopee,fall,sell
543,male,1900,dress,orange,XL,GU,linen,Europe,Adidas,fall,fail
544,male,700,coat,green,M,NIKE,rayon,Korea,Internet,fall,fail
545,female,800,garter,green,M,GU,lycra,America,amazon,winter,fail
546,male,400,shoes,black,S,GU,nylon,America,Internet,fall,fail
547,male,200,shoes,Brown,L,GAP,lycra,Korea,Adidas,spring,sell
548,female,1100,louse,pink,M,GU,polyester,China,Adidas,summer,fail
549,female,1200,sweater,white,XSS,Unique,acrylic,Japan,shopee,fall,fail
550,male,1300,uniforms,pink,XXXL,Unique,nylon,China,Adidas,winter,sell
551,male,1100,shirt,red,XSS,GAP,linen,Taiwan,Adidas,fall,sell
552,male,100,sweater,black,M,GAP,nylon,Canada,amazon,spring,sell
553,male,400,uniforms,pink,XS,Zara,lycra,Taiwan,Adidas,winter,sell
554,female,1200,pants,red,M,H&M,spandex,Canada,Storefront,summer,fail
555,male,1800,vest,red,XXXL,NIKE,cotton,Canada,shopee,winter,sell
556,male,1500,shirt,pink,XSS,NIKE,lycra,Canada,Internet,fall,fail
557,male,1000,pants,red,XXXL,H&M,rayon,Europe,Adidas,summer,sell
558,female,1200,suit,Brown,S,H&M,linen,Japan,Storefront,spring,sell
559,female,600,sweater,white,XXL,NET,lycra,Korea,Adidas,fall,sell
560,male,100,louse,black,XS,GU,spandex,Canada,shopee,winter,sell
561,male,200,pants,green,XL,Unique,acetate,Taiwan,Internet,spring,sell
562,female,2000,shirt,pink,M,H&M,cotton,Europe,Internet,summer,fail
563,female,1900,garter,white,M,Adidas,cotton,America,Storefront,spring,fail
564,male,1700,sweater,orange,XSS,Unique,nylon,Canada,shopee,summer,sell
565,male,2000,suit,white,XSS,Zara,lycra,Europe,amazon,fall,sell
566,male,100,pants,blue,XS,Zara,lycra,Canada,shopee,spring,sell
567,male,500,shirt,orange,L,NIKE,spandex,China,Adidas,fall,sell
568,female,1200,coat,orange,S,NIKE,silk,Europe,amazon,spring,sell
569,female,300,vest,blue,XXXL,GAP,rayon,America,Adidas,fall,sell
570,female,300,uniforms,purple,XXL,Zara,lycra,Japan,Storefront,spring,sell
571,female,400,sweater,yellow,M,Zara,polyester,America,shopee,summer,sell
572,male,1700,uniforms,white,XS,Unique,acetate,China,shopee,winter,sell
573,male,900,coat,blue,L,Unique,acetate,Korea,Storefront,spring,sell
574,female,1200,suit,pink,XXL,H&M,lycra,America,amazon,winter,fail
575,female,400,sweater,black,S,GAP,acrylic,Korea,Internet,winter,sell
576,female,400,dress,purple,M,H&M,linen,Korea,Storefront,spring,sell
577,female,1100,shirt,white,XS,Zara,acetate,Europe,Storefront,spring,sell
578,male,800,shoes,black,L,GAP,lycra,Europe,Internet,winter,sell
579,male,800,shoes,green,XXXL,GU,acetate,Europe,Storefront,spring,fail
580,male,600,louse,purple,L,H&M,silk,Taiwan,amazon,winter,sell
581,male,2000,sweater,white,XL,GAP,cotton,Canada,shopee,spring,sell
582,male,200,dress,pink,XXXL,NET,linen,Europe,amazon,fall,sell
583,female,500,garter,yellow,XSS,NET,silk,Japan,Adidas,spring,fail
584,female,200,suit,yellow,S,H&M,nylon,Europe,Storefront,summer,sell
585,female,1600,garter,pink,XS,H&M,silk,Canada,Storefront,fall,fail
586,female,700,pants,orange,XXXL,H&M,spandex,America,Storefront,fall,fail
587,male,1900,uniforms,pink,M,NIKE,spandex,Canada,Adidas,spring,fail
588,female,200,pants,blue,XXL,NET,polyester,Taiwan,Internet,fall,sell
589,female,1400,vest,black,XS,Zara,cotton,Korea,Storefront,winter,sell
590,female,900,coat,black,L,Unique,rayon,Europe,Internet,summer,sell
591,female,1300,garter,blue,M,NET,acetate,Japan,amazon,summer,fail
592,male,800,shoes,yellow,M,H&M,linen,Canada,amazon,spring,fail
593,male,1400,sweater,black,XXL,Zara,cotton,Taiwan,Internet,spring,sell
594,female,1000,dress,orange,L,GU,acrylic,Europe,amazon,summer,sell
595,female,1500,suit,yellow,XXXL,NET,rayon,America,amazon,spring,sell
596,male,100,shoes,yellow,XS,Adidas,linen,Europe,shopee,summer,sell
597,female,1400,louse,white,L,GAP,acrylic,Japan,amazon,summer,fail
598,female,1400,louse,Brown,S,Zara,spandex,Japan,shopee,winter,sell
599,male,1800,suit,orange,XXXL,NET,lycra,Europe,Internet,fall,fail
600,female,300,jack,black,M,NET,cotton,Taiwan,shopee,summer,sell
601,female,1400,uniforms,black,XSS,NET,acetate,China,Adidas,fall,fail
602,female,300,suit,green,M,NIKE,acrylic,Japan,Storefront,fall,sell
603,female,1400,pants,green,S,NET,rayon,Taiwan,amazon,summer,sell
604,male,300,suit,blue,XL,NET,nylon,Japan,Internet,winter,fail
605,male,1800,jack,red,L,GU,spandex,America,Internet,winter,sell
606,male,100,vest,pink,L,Adidas,polyester,Canada,shopee,spring,sell
607,female,100,dress,white,M,NIKE,polyester,Taiwan,Storefront,winter,sell
608,female,2000,uniforms,black,S,NIKE,cotton,Taiwan,Adidas,spring,sell
609,female,500,shirt,green,XS,Zara,polyester,America,amazon,summer,sell
610,female,1200,vest,pink,XL,GU,polyester,Japan,amazon,fall,fail
611,male,900,louse,yellow,XXL,GAP,rayon,Korea,Adidas,winter,fail
612,female,400,shirt,black,L,Unique,acetate,Europe,amazon,fall,fail
613,male,1000,louse,Brown,M,Adidas,cotton,America,Adidas,fall,fail
614,female,800,dress,pink,XL,NIKE,acetate,America,Adidas,summer,sell
615,male,400,uniforms,purple,XL,Zara,rayon,America,Internet,winter,fail
616,male,600,uniforms,pink,XXXL,H&M,rayon,Europe,Adidas,spring,fail
617,female,600,pants,white,XS,GAP,lycra,Taiwan,amazon,winter,fail
618,female,1100,suit,blue,XXL,NIKE,spandex,Korea,Storefront,winter,sell
619,male,1400,coat,pink,XS,GAP,acetate,Canada,shopee,fall,fail
620,male,1600,shoes,black,XS,Zara,polyester,Taiwan,Adidas,summer,sell
621,male,600,pants,pink,L,Adidas,rayon,Canada,amazon,summer,sell
622,male,1800,vest,black,L,Zara,rayon,Taiwan,Internet,winter,sell
623,male,1000,suit,orange,M,NET,cotton,China,Adidas,winter,fail
624,female,600,jack,white,XXXL,GAP,acetate,Taiwan,Adidas,fall,fail
625,female,1200,uniforms,white,S,NET,acetate,China,amazon,spring,sell
626,female,100,sweater,red,XL,NET,nylon,China,Adidas,fall,sell
627,male,100,suit,pink,XXL,NIKE,silk,Japan,amazon,fall,sell
628,female,1500,suit,Brown,XS,H&M,polyester,America,amazon,winter,fail
629,male,300,sweater,Brown,M,Adidas,nylon,Korea,Internet,summer,fail
630,female,1200,sweater,green,XL,Zara,polyester,Europe,Adidas,winter,sell
631,male,1800,jack,black,XSS,GU,cotton,Canada,Storefront,winter,fail
632,female,1300,louse,pink,XXXL,GAP,silk,Japan,Internet,fall,fail
633,female,1500,pants,yellow,XL,Unique,silk,Canada,amazon,winter,fail
634,female,600,sweater,blue,XSS,H&M,linen,Canada,shopee,spring,fail
635,female,800,shirt,yellow,XXL,Zara,nylon,Canada,amazon,winter,sell
636,female,800,pants,orange,M,Adidas,lycra,Korea,Storefront,spring,sell
637,male,500,shirt,yellow,XXXL,Unique,linen,China,amazon,fall,sell
638,male,900,uniforms,Brown,XL,Unique,cotton,America,Storefront,spring,sell
639,male,600,suit,blue,XSS,NIKE,rayon,Europe,Adidas,spring,fail
640,male,2000,pants,yellow,XSS,NIKE,acrylic,America,Internet,summer,sell
641,female,1600,uniforms,black,M,GAP,nylon,Taiwan,shopee,spring,fail
642,female,300,uniforms,white,XL,H&M,linen,China,Adidas,spring,sell
643,female,2000,coat,red,XXXL,GAP,acrylic,Korea,Internet,fall,sell
644,female,700,pants,pink,S,NET,acetate,Taiwan,shopee,fall,sell
645,male,500,uniforms,purple,S,NET,cotton,Korea,amazon,summer,fail
646,female,2000,vest,red,XS,Zara,cotton,America,Adidas,summer,sell
647,male,1500,dress,green,M,Unique,spandex,Taiwan,shopee,winter,sell
648,female,1100,vest,orange,XL,NIKE,nylon,Korea,shopee,fall,sell
649,female,600,suit,pink,S,Unique,lycra,Europe,amazon,summer,sell
650,female,500,pants,orange,XXXL,Zara,cotton,Japan,shopee,fall,sell
651,female,400,dress,purple,XL,NIKE,silk,Taiwan,Adidas,spring,sell
652,male,1800,uniforms,Brown,XXL,Adidas,polyester,America,Adidas,fall,fail
653,male,1100,shoes,Brown,XSS,GAP,rayon,America,shopee,fall,fail
654,female,300,sweater,yellow,S,GAP,polyester,America,amazon,spring,sell
655,male,1900,coat,blue,L,H&M,lycra,Canada,Internet,spring,sell
656,male,1600,sweater,Brown,XXXL,NIKE,silk,Korea,Storefront,spring,fail
657,male,900,vest,pink,XS,Unique,acrylic,Korea,Storefront,winter,sell
658,male,1000,garter,white,M,Zara,linen,Taiwan,Storefront,summer,sell
659,male,200,shoes,purple,XXL,H&M,cotton,Korea,Adidas,spring,sell
660,male,1100,suit,black,XL,GU,rayon,Taiwan,Internet,fall,sell
661,male,100,jack,blue,XXXL,NET,acrylic,America,Adidas,summer,sell
662,male,900,louse,white,M,GU,silk,Europe,Adidas,winter,sell
663,male,100,pants,white,L,Zara,rayon,Europe,Internet,winter,sell
664,female,300,dress,black,XS,GU,cotton,China,shopee,summer,sell
