TID,Sex,Price,Category,Color,Size,Brand,Material,Origin,Sales_channel,Season
632,female,12,4,5,7,1,8,4,1,0
633,female,14,5,9,3,6,8,1,3,3
634,female,5,9,2,5,3,3,1,4,1
635,female,7,6,9,6,7,5,1,3,3
636,female,7,5,4,1,0,4,5,2,1
637,male,4,6,9,7,6,3,2,3,0
638,male,8,10,0,3,6,2,0,2,1
639,male,5,8,2,5,5,7,3,0,1
640,male,19,5,9,5,5,1,0,1,2
641,female,15,10,1,1,1,5,6,4,1
642,female,2,10,8,3,3,3,2,0,1
643,female,19,0,7,7,1,1,5,1,0
644,female,6,5,5,2,4,0,6,4,0
645,male,4,10,6,2,4,2,5,3,2
646,female,19,11,7,4,7,2,0,0,2
647,male,14,1,3,1,6,9,6,4,3
648,female,10,11,4,3,5,5,5,4,0
649,female,5,8,5,2,6,4,3,3,2
650,female,4,5,4,7,7,2,4,4,0
651,female,3,1,6,3,5,8,6,0,1
652,male,17,10,0,6,0,6,0,0,0
653,male,10,7,0,5,1,7,0,4,0
654,female,2,9,9,2,1,6,0,3,1
655,male,18,0,2,0,3,4,1,1,1
656,male,15,9,0,7,5,8,5,2,1
657,male,8,11,5,4,6,1,5,2,3
658,male,9,2,8,1,7,3,6,2,2
659,male,1,7,6,6,3,2,5,0,1
660,male,10,8,1,3,2,7,6,1,0
661,male,0,3,2,7,4,1,0,0,2
662,male,8,4,8,1,2,8,3,0,3
663,male,0,5,8,0,7,7,3,1,3
664,female,2,1,1,4,2,2,2,4,2
665,male,10,2,2,1,6,8,4,1,0
666,male,12,6,5,2,2,8,4,1,0
667,male,9,5,9,7,5,7,2,0,0
668,male,17,0,1,5,4,1,6,1,1
669,female,13,3,2,7,2,3,0,3,1
670,male,4,7,6,4,5,1,6,3,2
671,female,4,10,2,0,5,3,6,1,0
672,female,18,11,4,3,0,6,2,4,1
673,male,4,0,7,5,7,5,6,1,3
674,male,12,8,9,4,5,3,0,4,1
675,female,1,6,6,4,5,7,2,3,1
676,male,17,2,3,4,1,2,5,0,2
677,female,6,8,1,5,1,6,5,3,0
678,female,8,1,8,0,0,7,3,1,3
679,male,5,10,6,5,0,4,6,0,1
680,female,14,4,3,2,1,6,3,0,2
681,male,18,6,6,2,5,9,6,0,0
682,male,8,10,2,7,2,0,0,0,3
683,female,9,7,4,0,4,3,4,1,3
684,female,16,7,5,2,5,6,6,2,1
685,male,12,7,7,5,2,8,3,2,2
686,male,16,5,7,7,6,6,0,4,3
687,male,3,9,8,4,7,6,2,2,1
688,female,18,10,6,0,0,1,3,1,1
689,male,15,6,9,7,2,6,2,3,0
690,male,13,0,0,0,1,6,3,4,1
691,male,2,3,8,6,0,6,4,0,1
692,female,17,8,5,5,2,6,2,4,2
693,male,18,2,4,1,1,4,2,2,1
694,male,3,6,0,0,2,1,6,2,2
695,male,15,9,0,1,1,4,3,2,3
696,male,7,2,0,3,6,9,1,0,1
697,male,17,8,1,7,0,1,2,3,0
698,female,13,11,3,5,1,1,4,3,1
699,female,8,11,6,5,7,6,6,1,3
700,male,6,11,7,2,2,8,4,3,2
701,female,4,0,8,1,3,2,4,3,3
702,male,13,3,9,4,5,9,5,2,1
703,male,7,1,8,5,4,7,6,1,0
704,male,0,7,0,2,6,7,5,2,3
705,female,2,9,5,7,6,7,4,0,3
706,male,0,2,3,2,1,2,3,2,2
707,male,13,9,9,3,1,3,4,0,2
708,male,3,2,7,3,2,3,5,3,0
709,male,13,9,6,0,1,5,4,3,2
710,male,17,2,2,4,7,7,6,4,2
711,male,4,2,6,4,6,5,6,0,3
712,female,6,3,9,5,3,9,3,1,3
713,female,4,0,6,2,1,6,4,0,0
714,female,3,1,1,7,4,6,0,4,1
715,female,2,10,3,0,6,4,1,2,3
716,female,15,5,1,5,5,1,4,2,1
717,male,16,3,2,1,3,7,0,4,3
718,female,1,9,3,2,0,3,6,3,3
719,male,10,2,8,4,7,8,3,3,2
720,female,6,9,9,3,6,2,5,2,2
721,female,17,7,3,2,3,6,0,2,2
722,female,2,3,4,2,4,4,6,1,0
723,female,18,10,2,1,7,3,0,4,0
724,female,16,0,6,3,3,5,2,2,0
725,female,8,2,7,2,1,0,2,2,1
726,male,11,1,6,4,4,1,3,3,2
727,male,1,11,8,4,1,9,2,3,1
728,female,4,10,1,2,4,7,1,1,0
729,female,3,1,4,6,5,4,3,3,1
730,female,13,3,6,7,5,3,0,2,1
731,male,15,5,6,1,6,7,5,2,2
732,female,18,11,1,4,4,6,1,3,2
733,male,12,5,2,2,3,3,1,1,0
734,male,5,4,6,4,4,8,1,2,3
735,male,9,5,6,3,6,9,1,2,2
736,male,8,3,5,0,4,0,4,4,1
737,female,15,1,7,6,6,9,5,2,2
738,male,17,8,0,5,4,5,0,4,2
739,female,11,5,0,1,1,0,5,2,3
740,male,16,11,6,0,2,6,4,2,0
741,female,11,8,8,2,5,2,1,1,1
742,male,6,7,4,3,6,5,2,3,0
743,female,7,10,8,5,4,6,5,0,1
744,male,4,8,4,4,7,0,2,4,3
745,male,19,7,3,7,6,9,1,2,3
746,male,0,5,5,6,2,3,4,2,2
747,female,4,9,7,5,0,1,6,4,0
748,male,11,8,4,7,6,5,6,0,2
749,male,16,4,7,0,4,0,0,3,2
750,female,8,5,7,0,3,4,4,3,3
751,male,16,2,0,3,3,7,2,2,1
752,male,18,10,3,5,6,9,4,3,0
753,male,0,5,3,6,0,3,2,4,3
754,male,4,8,3,4,2,6,6,3,2
755,male,16,7,0,5,3,2,6,0,0
756,male,7,6,4,0,3,0,6,1,0
757,female,1,11,7,5,2,6,2,0,0
758,female,5,6,0,6,0,5,5,3,2
759,male,3,8,0,7,1,9,2,1,3
760,male,13,5,1,6,4,0,6,0,0
761,female,15,9,4,6,6,9,5,4,3
762,female,11,0,2,4,1,7,2,3,2
763,female,4,4,6,0,3,2,6,0,3
764,male,11,0,8,0,7,9,5,1,3
765,male,3,9,3,1,1,5,0,4,3
766,female,6,7,8,7,0,1,3,0,3
767,female,6,11,2,7,2,5,6,3,3
768,male,2,4,8,6,4,1,0,0,0
769,female,15,1,6,1,4,3,4,3,2
770,female,17,11,6,1,2,2,1,4,1
771,female,10,1,6,0,7,0,0,3,2
772,male,14,5,7,0,1,2,0,0,3
773,female,7,1,9,2,6,0,3,1,1
774,male,17,4,3,2,4,2,2,0,3
775,male,3,2,2,2,4,1,5,4,1
776,male,18,6,6,0,6,3,0,3,2
777,female,14,4,1,4,4,7,1,4,3
778,female,16,4,2,7,2,1,3,0,0
779,male,18,0,4,5,0,9,4,1,0
780,male,8,4,3,5,1,0,4,4,0
781,male,0,9,0,7,1,8,4,1,0
782,male,14,0,3,3,6,4,5,3,1
783,female,5,6,6,6,4,5,0,2,1
784,female,16,4,9,2,4,8,0,3,2
785,male,0,11,1,0,3,1,0,1,3
786,female,5,0,6,7,7,0,1,4,1
787,male,3,11,3,3,3,4,3,3,2
788,male,15,2,4,0,1,8,6,1,1
789,female,11,10,2,0,6,9,0,3,3
790,female,6,4,4,4,6,6,2,3,0
791,female,14,9,6,5,5,6,0,1,1
792,female,18,5,2,2,5,8,3,4,2
793,male,0,8,8,0,2,7,2,0,2
794,male,18,3,9,5,4,7,2,1,2
795,female,13,6,3,7,2,0,1,4,2
796,male,14,4,6,5,0,0,1,0,3
797,female,7,5,9,6,0,0,3,1,2
798,female,14,1,1,4,0,3,3,2,3
799,female,2,9,1,0,2,6,0,3,1
800,male,17,9,3,4,0,5,6,4,2
801,female,1,3,1,1,6,3,6,3,3
802,female,12,10,6,0,3,8,0,0,3
803,male,14,9,1,2,2,3,0,0,3
804,female,15,6,2,2,4,8,5,4,0
805,male,2,5,5,3,5,6,2,1,1
806,female,15,2,2,7,3,2,4,2,3
807,male,13,4,2,1,2,8,6,0,1
808,female,7,7,8,7,3,5,0,3,3
809,female,11,11,0,2,2,9,5,2,2
810,male,10,5,3,5,3,9,4,0,2
811,male,18,11,3,7,4,9,2,0,3
812,female,18,4,5,6,3,4,4,4,1
813,male,2,8,3,7,4,7,0,1,3
814,female,7,5,2,7,0,0,1,2,0
815,female,4,1,9,1,4,5,1,4,2
816,female,9,0,0,7,7,0,3,0,2
817,female,19,4,1,6,4,3,2,4,2
818,female,19,10,8,5,5,9,4,0,1
819,male,14,11,0,0,6,3,0,0,1
820,female,18,1,1,6,5,5,2,3,2
821,male,12,0,0,1,5,3,1,2,0
822,female,16,4,9,2,2,6,4,3,0
823,male,7,8,7,6,3,7,0,1,1
824,female,3,3,0,2,0,9,5,3,1
825,female,5,9,6,2,2,8,6,0,3
826,female,9,1,8,7,2,4,6,1,3
827,male,7,3,3,4,5,8,1,0,0
828,male,2,5,5,7,1,2,1,1,2
829,female,12,6,5,0,6,2,0,4,0
830,female,12,0,0,6,5,9,5,3,0
831,female,14,9,0,5,5,0,6,1,0
832,male,6,6,3,7,5,6,2,0,3
833,male,4,5,6,1,6,7,5,2,2
834,female,2,10,9,5,3,2,0,4,3
835,male,7,4,7,0,5,5,5,3,2
836,male,17,0,6,3,4,9,5,2,2
837,male,4,8,0,4,1,7,0,0,0
838,male,9,1,9,6,1,6,3,0,3
839,male,1,4,1,5,4,7,6,0,3
840,female,5,5,9,3,4,6,5,2,2
841,female,16,0,9,2,3,0,1,2,3
842,male,6,9,6,3,1,7,1,1,0
843,female,11,3,3,7,7,8,0,0,3
844,male,18,5,3,7,5,1,6,4,0
845,female,8,11,0,3,4,9,0,3,3
846,female,10,4,8,7,5,5,3,0,2
847,female,7,1,4,3,4,2,3,4,2
848,female,18,8,1,6,2,5,5,2,2
849,female,9,4,1,5,0,1,6,4,0
850,male,7,8,4,0,4,3,6,0,2
851,male,16,7,5,3,5,6,0,0,0
852,female,19,8,4,6,6,5,1,0,0
853,female,15,9,2,7,3,0,2,2,3
854,male,5,4,6,6,4,4,3,4,2
855,male,16,0,6,0,4,6,0,2,2
856,female,8,11,5,3,4,3,6,2,2
857,male,18,7,7,6,7,8,0,3,1
858,male,9,10,4,4,6,8,5,3,1
859,male,6,2,5,5,0,0,0,3,3
860,male,2,5,1,5,0,4,2,1,2
861,male,3,4,2,7,2,2,0,3,3
862,male,10,11,2,7,5,1,6,3,1
863,male,13,10,6,0,4,4,5,0,1
864,female,9,9,7,0,1,7,3,3,2
865,female,8,3,0,1,1,2,1,0,1
866,female,16,7,5,1,6,4,4,4,1
867,male,4,5,0,0,0,2,2,2,2
868,male,7,3,9,7,7,9,1,3,1
869,female,11,2,0,2,0,4,4,3,0
870,female,0,0,7,7,6,2,6,1,1
871,female,10,1,2,4,6,9,4,0,0
872,female,7,0,3,6,6,6,2,0,1
873,male,14,9,5,6,7,9,2,0,3
874,male,17,1,7,3,1,7,4,1,3
875,female,11,10,3,1,0,2,0,1,0
876,male,8,1,1,1,0,8,5,0,1
877,female,10,5,6,0,2,2,1,3,3
878,male,11,5,5,3,6,2,5,2,2
879,male,0,0,3,0,0,9,1,4,1
880,female,14,9,2,2,2,5,1,3,2
881,male,19,11,6,3,1,9,1,2,3
882,female,15,2,6,1,1,8,1,3,3
883,male,16,10,7,6,7,4,3,3,0
884,male,18,5,9,7,2,5,1,0,2
885,female,1,9,2,2,7,1,0,1,2
886,female,4,10,7,5,5,0,4,1,2
887,female,9,9,4,5,7,0,1,3,2
888,female,11,9,3,7,2,5,1,3,0
889,male,6,9,1,6,3,5,1,3,0
890,female,17,10,1,5,2,9,0,0,0
891,male,4,0,7,3,1,5,3,2,3
892,female,6,1,1,0,7,6,5,0,3
893,male,13,5,1,2,2,9,4,4,0
894,male,7,4,0,0,2,2,4,4,1
895,female,8,1,2,5,0,9,6,4,1
896,female,3,2,3,0,4,9,3,1,0
897,female,13,10,1,0,2,9,4,3,2
898,male,18,6,7,6,5,4,0,4,2
899,female,17,7,7,4,3,2,6,1,2
900,male,18,10,9,6,4,7,5,0,1
901,female,0,0,4,4,4,6,6,4,1
902,female,18,2,2,2,1,8,1,1,3
903,female,2,2,8,4,3,3,4,0,1
904,male,5,1,0,7,7,0,6,4,1
905,male,0,11,7,3,7,9,5,0,1
906,female,7,5,2,1,7,8,6,3,1
907,male,3,5,8,7,5,4,3,4,3
908,male,4,4,5,3,1,4,0,3,1
909,male,11,2,8,0,1,6,5,0,0
910,male,15,1,4,0,7,0,6,3,2
911,male,5,8,7,1,3,4,0,4,0
912,male,11,1,8,0,2,1,2,3,1
913,male,8,10,8,4,5,6,1,2,3
914,female,17,6,7,7,3,1,5,0,1
915,male,19,0,4,3,2,2,1,2,2
916,male,17,6,7,0,3,0,3,2,2
917,male,17,3,4,0,4,6,1,0,3
918,male,16,9,7,7,7,4,2,3,0
919,male,13,6,1,1,6,8,6,2,1
920,female,12,10,8,0,0,0,4,2,3
921,male,5,2,6,6,7,7,0,1,1
922,female,19,2,8,2,3,6,3,0,0
923,male,3,1,5,5,2,0,3,4,1
924,female,9,10,9,0,5,9,1,1,0
925,female,0,9,3,1,4,4,1,4,0
926,female,6,11,2,0,1,0,6,2,3
927,female,7,4,6,4,1,6,0,2,0
928,male,17,3,6,1,3,1,4,2,1
929,male,5,2,7,5,4,1,2,1,1
930,female,11,7,4,6,5,5,2,2,3
931,female,4,11,5,3,5,5,1,0,3
932,female,12,4,4,4,3,5,0,2,3
933,male,1,8,0,7,7,6,2,1,2
934,male,4,7,1,3,3,5,2,4,1
935,male,2,11,8,4,4,0,3,0,3
936,female,18,11,9,1,7,1,2,3,2
937,male,16,3,7,0,2,9,1,3,0
938,male,8,9,4,3,4,6,5,4,0
939,female,18,10,3,0,4,0,6,3,3
940,female,3,0,9,2,3,2,4,1,1
941,male,4,2,2,2,6,0,4,1,2
942,male,6,2,8,3,6,8,0,2,0
943,male,2,10,2,7,1,8,1,3,2
944,female,15,3,1,3,0,0,3,2,0
945,male,17,7,2,0,7,5,5,0,1
946,male,1,6,8,4,7,4,4,1,1
947,male,18,2,2,5,3,7,6,3,3
948,female,19,2,0,5,0,8,1,3,3
949,male,5,10,0,4,4,2,6,4,3
950,male,2,10,1,2,1,6,5,0,2
951,female,7,1,5,6,3,3,3,3,2
952,female,16,2,0,4,1,1,4,0,3
953,female,2,4,7,5,6,9,6,0,1
954,female,17,6,4,5,5,0,3,4,1
955,male,1,0,7,0,3,8,5,4,3
956,female,3,0,8,5,4,2,6,1,0
957,male,0,1,0,7,1,1,1,2,3
958,female,4,10,6,0,7,1,6,3,3
959,female,14,7,1,2,4,9,3,1,1
960,female,19,8,1,6,4,3,3,3,2
961,female,0,5,9,3,0,6,0,0,1
962,male,16,8,8,2,6,8,1,0,0
963,female,7,11,6,1,0,6,6,3,3
964,male,15,5,8,0,2,8,0,4,2
965,male,19,8,7,2,3,9,4,4,2
966,female,6,1,9,0,3,0,2,2,1
967,female,6,2,7,7,1,5,0,0,2
968,male,10,4,7,6,2,3,5,1,3
969,female,12,8,7,1,7,2,2,3,1
970,male,13,9,3,4,6,2,0,0,2
971,female,7,4,5,3,0,1,2,3,2
972,female,6,0,8,5,1,1,2,1,3
973,male,19,8,4,5,4,1,4,2,0
974,male,0,6,5,7,5,6,3,3,0
975,male,6,1,1,4,4,0,5,3,1
976,female,19,5,8,3,3,4,3,0,2
977,female,3,4,3,3,3,9,4,1,3
978,male,4,0,0,2,7,1,2,2,2
979,male,0,6,2,7,5,7,1,4,2
980,male,5,2,7,5,6,0,5,1,2
981,male,5,4,6,4,2,3,3,0,0
982,female,8,3,5,4,7,0,2,0,2
983,male,14,2,4,3,1,3,5,3,1
984,female,11,5,1,4,7,9,3,2,3
985,female,13,0,4,0,6,5,0,3,0
986,female,4,0,7,6,2,8,1,2,3
987,male,18,8,4,3,2,9,5,0,3
988,male,19,3,7,7,6,9,5,3,0
989,female,6,0,1,6,7,4,2,1,0
990,female,10,10,1,0,1,1,0,0,3
991,male,11,1,0,3,6,4,3,2,2
992,female,18,7,8,1,7,5,1,4,1
993,male,11,9,9,5,4,4,6,4,1
994,male,1,3,8,7,6,7,5,1,0
995,male,6,9,8,6,3,0,2,3,0
996,male,10,3,3,1,7,9,6,0,1
997,female,8,11,7,6,2,6,1,0,3
998,female,18,3,2,7,4,2,0,4,2
999,female,4,11,0,2,0,9,2,4,0
1000,male,8,1,1,1,2,8,3,1,1
1001,female,19,8,6,6,6,1,3,2,0
1002,female,8,7,7,2,7,2,6,2,0
1003,male,14,2,7,7,6,9,4,4,2
1004,female,3,10,6,6,5,6,1,4,2
1005,female,14,3,6,1,3,5,4,2,0
1006,male,11,9,0,1,0,4,6,4,2
1007,male,13,0,3,7,6,6,5,2,0
1008,male,11,11,6,1,5,4,5,1,2
1009,male,9,8,8,5,1,8,6,4,2
1010,male,16,0,0,1,7,9,4,1,0
1011,female,6,1,5,7,2,1,1,0,3
1012,female,6,3,3,6,6,2,1,1,3
1013,male,16,5,2,4,0,8,5,3,3
1014,male,5,4,1,5,4,5,2,3,0
1015,male,16,7,8,3,3,5,6,1,3
1016,male,9,8,3,6,4,2,2,1,3
1017,male,19,9,0,6,4,2,5,4,3
1018,male,7,4,1,1,0,6,4,2,3
1019,male,14,1,5,1,4,7,0,2,3
1020,female,19,11,2,0,4,9,2,1,0
1021,male,12,6,7,1,3,1,1,3,0
1022,male,0,0,6,0,7,7,1,4,1
1023,female,15,10,1,3,7,3,1,2,1
1024,male,7,0,7,6,0,9,3,3,1
1025,male,10,7,7,4,1,7,0,3,0
1026,female,14,0,8,0,5,6,0,3,0
1027,male,10,9,5,0,2,5,3,2,1
1028,male,18,7,4,5,2,5,2,0,1
1029,female,12,2,4,1,1,1,3,2,3
1030,female,14,6,3,3,5,4,6,0,1
1031,female,0,9,7,0,1,1,5,0,1
1032,female,8,3,9,3,2,9,3,3,2
1033,female,13,7,5,0,3,4,4,0,3
1034,male,10,5,0,6,3,7,1,1,1
1035,female,1,8,1,2,2,7,3,1,1
1036,female,2,10,4,0,4,5,5,1,1
1037,male,6,10,4,2,0,5,6,1,1
1038,male,17,5,5,7,7,1,5,1,3
1039,female,17,4,0,5,2,1,3,0,1
1040,female,10,7,9,3,4,3,3,1,0
1041,male,7,1,5,6,7,6,4,0,1
1042,male,5,6,1,1,0,2,5,4,3
1043,male,15,0,8,7,6,2,3,3,2
1044,male,10,11,6,1,2,7,1,0,0
1045,male,16,5,7,1,5,5,6,3,0
1046,female,19,7,8,0,5,7,0,1,1
1047,male,11,9,0,2,7,0,1,1,1
1048,male,14,11,3,5,5,4,3,4,3
1049,male,13,8,8,0,4,8,6,3,1
1050,female,13,8,1,5,0,5,2,4,2
1051,female,10,1,0,1,0,4,6,1,1
1052,male,5,3,1,2,6,5,2,4,3
1053,male,5,10,7,5,2,3,4,0,2
1054,female,5,11,6,4,3,7,4,1,0
1055,male,1,6,3,7,0,2,1,2,1
1056,male,13,6,0,0,1,6,3,1,2
1057,male,0,11,3,4,4,1,2,1,3
1058,female,12,1,4,1,0,9,0,4,1
1059,female,17,9,0,5,2,8,1,1,3
1060,female,3,0,8,4,5,0,0,0,1
1061,male,17,10,7,2,6,8,2,3,2
1062,female,1,5,6,2,0,1,5,1,0
1063,female,11,3,6,5,5,4,2,0,2
1064,female,8,8,0,3,5,0,3,2,3
1065,male,3,8,3,4,6,0,3,2,0
1066,female,11,9,8,2,7,2,5,4,3
1067,male,14,10,6,4,2,3,1,3,3
1068,male,1,10,6,1,7,5,3,0,3
1069,female,15,9,5,3,5,8,1,2,0
1070,female,17,8,8,7,1,0,5,4,3
1071,male,7,2,2,3,0,9,6,1,0
1072,male,15,1,6,2,0,8,1,1,0
1073,female,8,8,2,7,2,0,3,1,1
1074,female,3,4,1,7,1,6,2,4,2
1075,male,4,8,0,4,1,5,1,1,1
1076,female,13,3,4,2,2,7,4,4,2
1077,male,2,2,7,2,0,1,2,1,2
1078,female,11,7,7,5,2,8,0,2,0
1079,male,1,5,4,4,0,9,2,0,3
1080,male,4,4,3,5,4,3,6,3,3
1081,female,5,2,4,3,7,6,3,4,2
1082,male,5,10,2,7,3,6,3,3,2
1083,male,10,2,9,3,3,1,1,0,2
1084,female,7,1,0,4,4,3,6,1,3
1085,male,3,8,6,2,5,1,3,1,2
1086,female,10,5,6,6,4,2,3,3,1
1087,female,0,4,7,6,5,0,0,1,0
1088,male,12,11,8,3,7,7,1,1,1
1089,female,5,3,5,6,7,7,2,0,2
1090,male,3,10,3,2,2,1,5,1,2
1091,male,14,0,9,7,6,6,1,0,2
1092,male,8,2,8,6,2,1,6,0,3
1093,female,5,7,2,0,1,6,0,2,3
1094,female,7,0,5,5,4,7,3,3,2
1095,male,2,2,9,6,5,0,5,1,1
1096,male,2,7,5,2,1,6,1,2,0
1097,female,11,5,5,4,1,7,3,3,0
1098,female,16,5,0,7,2,5,0,1,3
1099,male,19,9,5,5,7,1,6,0,1
1100,female,14,6,9,7,5,6,4,1,2
1101,male,2,3,2,0,4,8,0,4,1
1102,female,3,6,8,1,3,3,0,1,3
1103,male,0,9,0,3,7,2,6,4,1
1104,female,18,3,2,2,1,9,1,3,2
1105,female,10,9,2,7,0,8,5,4,0
1106,female,2,0,3,6,6,9,4,3,2
1107,male,11,7,5,5,0,0,2,4,2
1108,female,5,0,9,4,3,1,5,0,3
1109,female,18,8,3,5,2,0,2,4,3
1110,female,3,2,2,4,0,2,6,3,0
1111,male,18,8,1,4,0,9,5,4,3
1112,male,4,9,2,3,1,9,1,2,2
1113,female,1,11,0,6,4,7,2,3,0
1114,male,16,4,0,2,2,7,5,1,0
1115,male,10,6,6,3,1,9,2,2,3
1116,male,16,11,5,0,2,1,6,0,1
1117,female,3,8,9,7,6,8,4,4,1
1118,male,12,0,9,1,0,2,5,0,2
1119,female,13,11,9,5,2,3,2,1,3
1120,female,3,10,9,2,6,0,4,0,3
1121,male,11,10,1,1,0,4,5,1,1
1122,female,7,3,6,1,7,4,5,1,0
1123,male,17,2,8,1,3,3,2,3,3
1124,male,5,9,8,1,2,7,5,4,3
1125,female,6,5,7,1,4,3,4,2,1
1126,female,4,8,2,5,7,5,2,4,0
1127,male,8,0,3,2,1,4,5,4,3
1128,female,19,7,2,4,0,3,1,4,1
1129,female,5,3,0,5,5,2,1,3,1
1130,male,18,8,5,0,0,0,4,2,3
1131,male,9,5,1,3,5,4,5,3,1
1132,female,7,0,5,4,3,1,4,0,1
1133,male,5,2,6,4,4,5,4,3,2
1134,female,13,0,5,6,5,0,4,2,2
1135,female,3,1,5,3,6,9,5,0,0
1136,male,7,7,0,5,3,2,2,2,3
1137,male,2,4,9,0,7,0,3,1,3
1138,male,6,2,7,1,0,4,4,0,0
1139,male,5,5,2,0,2,2,5,1,1
1140,female,19,4,3,0,0,1,6,0,3
1141,female,16,3,1,6,5,6,2,4,3
1142,female,17,11,8,0,4,9,1,3,2
1143,male,16,5,1,2,7,7,0,3,0
1144,female,5,5,4,2,7,0,0,0,0
1145,female,12,1,7,4,1,5,1,0,1
1146,female,1,11,9,0,5,2,1,0,3
1147,female,9,7,4,3,5,3,6,1,2
1148,male,3,3,8,5,2,7,4,0,2
1149,male,18,2,3,1,1,9,3,3,1
1150,female,4,10,6,7,2,7,3,4,3
1151,female,7,10,6,0,3,1,5,1,1
1152,female,17,4,6,0,2,9,6,2,3
1153,female,15,7,0,6,2,6,2,4,0
1154,male,17,4,9,2,1,9,5,0,2
1155,female,2,1,7,1,1,6,6,3,1
1156,female,16,7,3,1,2,3,5,3,0
1157,male,7,5,4,5,2,5,0,4,3
1158,female,5,3,1,1,1,8,5,0,2
1159,male,5,0,8,2,0,5,4,2,3
1160,male,19,11,5,5,5,6,4,0,0
1161,female,9,9,5,2,2,7,0,0,2
1162,male,4,2,2,4,7,1,6,3,0
1163,male,7,2,9,7,0,1,1,0,1
1164,female,0,10,4,7,2,5,4,0,1
1165,male,11,7,8,1,7,0,4,2,3
1166,female,11,7,4,3,5,8,6,2,1
1167,female,1,8,0,6,6,1,0,4,0
1168,female,1,4,6,5,6,5,3,1,1
1169,female,15,7,7,1,0,2,5,2,3
1170,female,0,0,9,3,1,2,1,2,2
1171,female,16,7,6,4,2,6,6,0,3
1172,female,3,0,6,3,5,9,5,0,3
1173,male,16,9,0,3,1,9,4,0,1
1174,female,2,6,3,2,5,6,5,1,0
1175,female,13,2,0,6,1,4,6,4,3
1176,male,10,5,0,2,7,2,5,2,2
1177,female,10,7,4,2,6,2,2,4,0
1178,female,16,8,4,4,3,1,4,4,2
1179,male,17,0,9,3,2,2,2,2,3
1180,male,18,3,8,3,6,5,3,2,1
1181,female,19,1,8,0,6,7,3,3,0
1182,female,16,7,8,7,3,6,0,1,1
1183,female,12,8,3,0,6,8,3,2,2
1184,female,3,5,0,4,7,0,4,3,1
1185,male,19,9,7,3,0,2,3,1,0
1186,male,1,2,9,6,6,2,3,0,0
1187,male,2,0,7,6,0,0,4,0,3
1188,male,18,1,9,2,3,9,3,3,2
1189,female,10,5,1,1,0,6,5,1,1
1190,male,14,3,2,2,4,7,2,3,3
1191,male,19,7,1,7,6,6,6,3,1
1192,female,7,1,8,0,2,6,6,2,0
1193,male,14,10,1,3,6,1,6,4,0
1194,male,18,5,2,2,1,6,0,4,1
1195,male,19,7,2,7,2,4,4,4,0
1196,male,19,1,5,3,3,4,3,0,2
1197,male,12,11,7,3,1,8,3,1,3
1198,male,8,3,6,2,0,0,4,3,1
1199,male,8,0,4,4,1,8,5,1,3
1200,male,13,2,6,5,0,2,3,2,3
1201,female,17,2,8,0,1,2,0,3,2
1202,male,19,0,6,0,7,4,0,4,3
1203,male,5,4,4,4,4,8,4,1,3
1204,male,14,11,3,4,1,8,0,3,2
1205,female,16,10,5,5,6,6,1,2,2
1206,male,6,7,4,3,5,9,2,1,2
1207,male,0,9,2,1,6,3,5,2,3
1208,male,9,7,6,4,1,9,0,1,2
1209,male,1,6,8,2,3,0,6,0,2
1210,female,2,8,3,7,1,6,0,3,0
1211,male,0,8,2,0,5,2,5,2,3
1212,female,9,6,4,3,3,4,6,1,0
1213,female,3,2,2,1,3,6,3,0,1
1214,female,16,1,5,2,0,1,0,0,3
1215,female,13,11,5,0,0,3,0,2,3
1216,female,17,5,4,0,6,6,0,0,2
1217,male,11,1,0,3,2,1,2,2,2
1218,male,13,0,0,1,4,1,0,3,3
1219,female,5,5,8,6,2,9,5,1,2
1220,male,1,1,6,5,7,2,2,4,1
1221,female,18,4,8,4,4,1,0,3,0
1222,male,4,7,9,5,7,3,2,3,1
1223,male,4,3,1,4,2,0,2,2,1
1224,male,18,10,8,6,0,1,5,3,0
1225,male,1,10,7,1,1,6,6,0,2
1226,male,11,7,4,5,0,3,6,0,0
1227,female,19,4,3,6,6,9,3,0,2
1228,male,2,6,3,5,7,1,1,2,3
1229,female,15,2,8,4,3,6,6,1,1
1230,male,9,3,7,6,1,3,0,4,1
1231,female,4,1,8,4,7,7,2,4,2
1232,male,15,1,7,7,3,6,6,3,1
1233,female,2,6,1,6,3,6,4,0,1
1234,male,10,8,9,2,6,5,3,1,3
1235,male,9,10,4,0,2,1,2,2,2
1236,male,7,0,1,3,5,7,4,2,0
1237,female,15,0,2,6,2,2,5,3,3
1238,male,8,5,2,2,3,3,6,0,1
1239,male,11,10,6,6,5,5,0,0,1
1240,male,17,9,4,1,5,5,4,2,2
1241,male,13,4,0,5,7,3,3,2,1
1242,female,0,6,3,4,3,3,4,3,3
1243,female,7,6,3,7,1,1,6,4,2
1244,male,9,1,8,4,2,5,4,0,2
1245,male,19,9,7,5,3,0,6,2,1
1246,female,1,8,1,5,7,3,6,0,2
1247,female,10,2,6,6,1,0,0,1,0
1248,female,5,4,7,6,5,8,0,1,1
1249,male,2,0,9,3,7,3,4,0,3
1250,female,11,8,1,7,1,4,3,3,0
1251,male,11,10,2,3,3,7,2,3,3
1252,male,0,9,4,5,0,6,4,4,2
1253,female,10,10,5,7,5,3,1,3,1
