TID,Sex,Price,Category,Color,Size,Brand,Material,Origin,Sales_channel,Season,s/n
579,0,11,2,2,0,4,7,0,1,3,1
580,1,13,1,0,1,0,3,5,0,3,0
581,1,8,7,3,7,0,4,6,1,3,1
582,1,19,4,6,0,6,7,2,2,1,1
583,0,9,6,2,2,4,8,4,0,1,1
584,0,5,11,5,6,7,7,5,1,0,1
585,1,4,9,2,3,5,2,4,3,1,0
586,0,12,11,4,7,1,5,3,2,0,0
587,0,14,6,2,4,7,4,2,2,2,1
588,1,4,7,2,4,3,8,1,3,2,0
589,0,1,0,1,5,0,6,5,3,3,1
590,0,5,3,7,2,7,0,6,0,2,1
591,0,13,6,3,3,0,2,6,0,1,0
592,0,3,7,3,7,3,4,4,0,1,0
593,0,14,0,5,4,3,7,5,3,0,1
594,0,4,0,4,5,1,8,6,3,3,0
595,1,7,0,4,7,7,7,1,1,3,0
596,0,8,5,9,7,4,6,2,1,3,0
597,1,18,5,4,6,0,6,5,0,0,1
598,0,4,8,8,6,3,9,6,3,0,0
599,1,1,2,3,7,3,2,5,2,1,1
600,1,7,1,3,1,3,3,1,1,1,0
601,0,9,7,4,1,2,3,5,1,0,1
602,0,2,6,2,2,2,5,3,0,0,1
603,1,16,6,1,5,7,2,6,3,2,1
604,0,0,7,9,3,5,3,1,3,3,1
605,0,15,10,0,0,5,6,2,1,2,0
606,0,8,4,0,7,3,5,5,1,2,1
607,0,14,9,7,4,5,6,1,4,0,0
608,1,9,0,2,5,7,5,3,3,0,0
609,1,14,8,0,0,5,1,6,0,0,1
610,0,13,7,6,6,4,2,3,1,1,0
611,1,16,7,9,6,5,6,4,4,3,0
612,1,7,6,1,4,2,8,1,1,0,0
613,1,1,6,9,1,2,9,1,0,0,1
614,0,18,1,9,4,2,1,1,1,2,1
615,1,16,8,3,3,1,5,5,4,3,0
616,1,13,3,8,4,6,4,1,0,0,1
617,0,12,0,9,6,6,0,5,3,1,1
618,0,0,0,9,7,2,3,5,0,3,1
619,1,16,0,5,6,0,6,4,1,0,0
620,1,13,4,0,2,3,1,2,0,3,0
621,0,9,8,6,5,3,1,6,4,0,0
622,1,7,7,3,5,4,9,3,4,0,0
623,1,18,5,9,0,0,1,2,0,3,1
624,0,14,8,8,6,2,6,4,1,2,0
625,1,14,11,4,6,7,7,5,3,0,1
626,1,12,3,9,1,4,2,1,3,3,0
627,0,7,7,8,4,3,7,4,4,3,1
628,0,15,7,7,6,0,8,1,3,1,0
629,1,1,4,5,5,0,7,1,2,3,1
630,0,2,3,6,6,5,6,1,3,1,1
631,1,12,3,8,0,5,0,6,4,2,1
632,1,16,9,3,2,6,5,2,3,2,1
633,0,10,10,4,4,0,1,2,1,0,0
634,1,6,3,1,4,0,8,3,4,3,0
635,1,6,4,4,1,0,7,0,3,3,0
636,1,8,11,3,3,5,0,3,2,0,1
637,0,5,1,1,5,6,7,5,3,2,1
638,0,2,2,5,1,1,9,2,3,1,1
639,0,19,1,1,6,7,4,3,2,3,1
640,0,14,0,6,4,3,7,4,0,1,1
641,0,10,7,1,5,1,5,6,3,3,0
642,0,17,0,9,6,6,1,2,2,0,0
643,1,11,11,9,2,5,0,4,2,1,1
644,0,13,11,5,1,0,4,0,0,2,0
645,0,12,11,0,5,4,8,5,4,0,1
646,1,17,5,9,4,0,9,4,3,2,1
647,1,7,3,3,0,0,4,2,2,0,1
648,0,9,8,4,2,6,1,6,2,2,1
649,0,3,11,4,2,5,2,6,0,3,1
650,1,2,10,4,6,7,0,4,4,1,0
651,1,17,11,3,6,6,4,0,4,0,1
652,1,13,11,9,5,3,2,3,2,3,1
653,1,9,2,0,1,2,4,0,0,1,0
654,1,19,4,4,7,4,2,0,4,0,0
655,0,9,4,1,3,2,1,4,3,1,0
656,1,1,6,7,2,0,1,3,1,1,1
657,0,7,4,0,4,3,2,2,2,2,0
658,0,2,0,1,4,5,3,2,1,1,1
659,0,9,3,8,6,4,9,6,0,2,0
660,0,7,10,8,6,4,4,3,1,1,0
661,0,2,0,4,0,0,3,1,3,0,1
662,0,2,10,3,0,2,7,4,0,0,1
663,1,19,0,8,0,1,5,3,2,1,1
664,1,2,5,9,7,7,4,0,3,3,1
665,1,9,2,5,5,2,1,0,2,0,0
666,1,3,11,1,4,7,3,4,0,1,1
667,0,5,1,0,7,0,1,4,0,2,1
668,0,14,7,0,6,4,9,6,2,1,0
669,0,16,7,2,2,3,2,3,1,3,1
670,0,5,4,5,4,5,2,2,2,3,0
671,0,10,5,2,6,6,8,2,4,3,0
672,1,2,5,1,0,1,3,3,4,1,1
673,0,3,8,5,1,7,0,3,3,0,1
674,0,5,4,2,5,6,7,0,0,3,1
675,0,18,8,0,0,7,4,2,3,0,1
676,1,6,5,9,5,1,2,6,2,0,1
677,0,9,11,8,3,2,1,5,1,1,1
678,0,17,10,5,4,5,4,1,3,0,0
679,1,2,11,9,5,2,7,1,0,2,1
680,1,7,9,7,2,4,5,3,3,1,0
681,1,5,5,0,2,2,1,4,4,3,1
682,0,17,10,0,5,7,9,6,0,1,1
683,1,17,3,0,7,2,2,2,3,2,0
684,0,8,5,8,3,1,6,0,0,2,0
685,1,8,9,3,4,4,6,5,1,2,0
686,1,15,9,9,5,5,9,4,3,3,0
687,1,7,2,4,6,0,3,5,3,2,0
688,1,1,11,5,6,7,5,0,4,1,1
689,0,2,0,0,3,2,7,5,0,3,1
690,1,18,9,7,0,1,9,1,2,3,1
691,0,4,6,2,4,0,5,2,1,2,0
692,1,19,8,5,3,1,6,4,3,2,0
693,0,11,5,6,4,1,5,2,1,1,0
694,1,4,7,2,5,1,7,1,0,2,0
695,1,13,11,5,7,0,7,6,0,0,1
696,0,18,1,1,6,3,9,1,0,1,1
697,1,1,1,5,2,0,6,3,3,3,1
698,1,3,9,5,2,1,5,4,0,2,0
699,1,16,7,2,7,3,6,0,1,3,0
700,0,4,2,1,1,3,2,5,2,0,1
701,1,18,4,3,4,0,4,2,2,2,0
702,0,4,6,7,4,1,0,2,1,0,0
703,0,9,11,1,4,3,6,0,1,3,0
704,1,15,7,1,0,2,1,3,1,0,1
705,1,17,1,3,7,6,7,3,2,2,1
706,1,13,3,5,3,2,4,1,0,2,0
707,0,10,5,8,1,2,0,2,2,0,0
708,1,10,6,0,0,2,4,1,0,0,1
709,1,12,6,8,7,4,3,2,0,0,1
710,1,10,6,9,7,0,7,5,0,0,0
711,1,18,1,8,4,6,6,0,3,2,1
712,0,3,0,2,7,4,2,0,3,0,0
713,1,17,7,4,5,3,2,0,0,1,0
714,0,11,11,0,1,3,5,4,1,1,0
715,0,19,7,2,4,0,8,4,1,0,0
716,1,2,5,8,0,2,3,2,4,3,1
717,1,9,8,1,4,4,0,4,3,2,0
718,0,1,6,9,0,1,3,2,1,1,1
719,0,12,3,8,2,4,3,1,3,2,1
720,0,9,7,5,2,6,4,2,3,3,1
721,1,13,8,9,1,3,6,4,1,3,0
722,0,4,11,0,3,0,8,5,3,1,1
723,1,13,6,9,0,5,5,6,2,1,1
724,1,10,1,5,0,7,5,4,3,2,1
725,0,4,1,8,3,1,7,5,0,0,1
726,1,9,11,0,3,2,6,5,0,3,1
727,0,15,0,6,3,5,8,6,0,1,0
728,0,16,5,4,2,0,7,3,4,2,1
729,0,0,1,0,6,6,5,2,4,2,1
730,1,19,11,2,1,5,5,0,4,3,1
731,0,8,6,0,7,0,2,0,3,2,0
732,0,17,7,9,2,5,0,0,2,2,1
733,1,14,6,3,1,5,6,3,2,0,0
734,1,12,3,4,7,3,6,3,4,1,0
735,1,7,1,5,1,7,2,0,1,2,0
736,0,16,3,2,3,2,1,3,3,2,0
737,0,18,2,3,6,0,8,0,2,2,0
738,1,9,10,0,4,0,6,2,0,1,0
739,1,19,10,9,5,4,6,2,0,0,0
740,1,17,5,4,5,1,4,6,2,2,1
741,1,3,8,2,7,1,9,4,1,0,0
742,1,6,5,1,5,5,6,4,4,0,1
743,1,5,10,9,0,6,1,1,4,3,1
744,0,6,6,7,2,1,6,5,1,2,1
745,1,12,6,9,2,5,7,2,0,0,0
746,0,13,1,3,2,3,0,0,2,2,1
747,0,5,7,9,6,0,3,4,1,2,0
748,0,6,3,1,2,2,9,3,0,3,1
749,0,10,1,7,5,6,6,4,3,2,1
750,1,18,1,8,0,3,2,0,0,3,1
751,0,10,7,0,2,1,8,1,4,1,1
752,1,16,9,2,2,0,0,4,0,1,0
753,1,9,5,3,0,1,6,0,4,3,1
754,1,0,0,6,0,0,3,0,0,0,1
755,0,16,6,1,4,5,9,5,3,1,1
756,0,14,6,6,5,4,2,2,4,1,0
757,1,9,4,2,6,4,1,4,3,0,0
758,0,7,1,6,6,7,1,5,2,3,1
759,1,13,3,8,0,2,7,4,4,1,1
760,1,19,5,3,1,1,3,3,0,0,1
761,0,1,11,9,7,3,3,4,2,0,1
762,0,11,0,4,2,4,4,4,2,2,1
763,0,1,11,9,6,7,5,3,2,2,1
764,0,10,8,1,6,2,9,1,2,0,0
765,1,11,4,3,4,5,3,4,2,2,0
766,0,15,8,8,5,7,2,0,3,2,1
767,1,6,8,4,3,7,3,0,0,3,0
768,1,14,11,9,2,5,6,5,1,2,1
769,1,11,10,2,1,4,8,2,1,0,0
770,1,5,7,5,0,5,7,0,4,2,1
771,0,5,9,5,5,6,0,4,3,3,0
772,0,4,4,9,0,6,4,1,2,1,0
773,1,14,11,9,7,7,7,3,2,1,1
774,0,19,4,3,3,3,6,0,3,2,0
775,0,13,6,2,1,3,7,1,0,3,1
776,0,8,7,9,7,4,0,1,0,3,0
777,1,14,1,7,4,4,1,4,0,3,0
778,1,5,9,9,6,7,4,0,3,1,0
779,0,19,6,9,0,4,5,2,4,2,0
780,0,2,8,6,1,7,0,2,3,2,1
781,0,16,6,7,2,5,3,4,0,2,1
782,1,8,10,2,1,6,0,5,2,3,1
783,1,9,6,5,6,3,6,1,2,1,0
784,1,10,6,6,5,7,9,1,2,0,0
785,0,2,7,4,1,1,2,5,4,1,1
786,0,0,6,5,6,4,8,4,0,2,1
787,0,6,11,3,7,3,4,2,4,3,0
788,1,6,2,0,3,2,8,2,4,2,0
789,0,9,9,8,0,0,8,0,4,0,0
790,1,4,1,5,3,6,1,1,4,1,1
791,0,15,7,4,5,3,7,4,2,2,1
792,0,19,11,5,2,0,9,1,3,3,1
793,1,0,11,4,6,1,3,3,1,2,1
794,0,0,11,9,5,2,1,2,0,2,1
795,1,11,9,0,1,4,8,3,3,0,0
796,1,12,1,4,4,0,0,2,4,2,0
797,1,5,0,1,7,1,1,6,0,3,1
798,0,9,11,4,1,3,8,2,1,0,0
799,0,8,0,2,1,1,8,1,2,2,0
800,0,2,10,4,5,4,2,2,4,2,1
801,0,13,4,9,6,5,1,1,2,1,0
802,0,15,0,8,3,3,1,4,0,2,0
803,1,18,9,8,0,0,3,1,1,2,1
804,1,14,5,3,4,6,6,3,3,0,1
805,1,18,1,3,5,4,9,3,1,1,0
806,0,9,3,5,4,1,3,2,4,0,0
807,0,6,0,4,4,4,5,3,4,1,0
808,1,8,8,4,3,2,9,4,0,1,0
809,1,15,10,2,4,1,9,6,1,0,1
810,1,15,3,5,2,7,3,4,0,3,0
811,1,18,2,0,0,7,8,5,0,2,1
812,1,11,8,7,1,5,9,2,0,2,0
813,1,14,6,5,4,6,2,1,3,2,1
814,1,10,1,8,4,2,4,3,3,1,1
815,1,19,7,4,6,1,0,1,0,1,0
816,0,15,10,8,2,3,1,1,3,0,1
817,0,10,2,7,1,0,6,5,1,2,1
818,0,1,3,8,2,4,3,6,4,3,1
819,0,17,0,0,6,5,1,0,0,0,0
820,1,4,11,8,6,4,8,5,1,3,1
821,0,7,9,7,7,7,6,0,1,3,1
822,1,8,6,2,2,5,6,1,0,0,0
823,1,15,2,1,4,6,0,1,1,1,1
824,0,5,7,5,5,2,3,3,1,0,0
825,1,13,8,8,0,4,2,2,0,1,1
826,0,0,3,8,0,0,2,4,0,2,1
827,1,4,9,8,2,6,4,1,0,1,1
828,1,2,11,9,1,0,1,6,1,3,1
829,1,0,4,4,6,7,5,1,2,1,1
830,0,12,5,1,1,0,5,0,2,0,0
831,0,11,6,5,0,1,8,6,2,0,0
832,1,6,6,8,0,7,4,6,0,2,1
833,0,10,0,9,2,7,7,1,0,2,1
834,0,3,3,1,3,3,1,6,1,1,0
835,0,11,11,1,1,2,2,4,4,1,0
836,0,19,10,5,7,4,7,2,2,3,1
837,1,4,0,1,6,1,3,1,1,1,0
838,0,4,3,8,6,5,6,5,2,1,1
839,0,18,4,3,4,0,1,2,1,2,0
840,1,17,6,7,6,6,1,0,1,0,1
841,1,11,5,2,5,4,8,3,2,0,1
842,0,7,11,3,7,7,6,3,2,3,1
843,1,17,6,9,1,6,9,2,0,0,1
844,0,6,8,3,6,7,6,2,3,3,1
845,0,14,6,2,7,5,4,2,3,0,0
846,0,8,8,2,4,5,8,3,1,3,0
847,0,0,0,8,0,1,4,3,2,3,1
848,1,12,11,6,6,2,6,3,2,3,1
849,0,11,2,7,2,1,5,6,1,2,1
850,1,10,5,7,3,2,5,0,3,0,1
851,1,19,7,9,0,5,0,4,2,1,1
852,0,13,5,4,3,1,5,1,2,1,0
853,0,11,3,5,2,2,2,6,1,0,1
854,1,10,6,6,1,6,3,5,4,3,1
855,0,2,11,3,2,3,7,3,3,2,1
856,0,17,8,5,0,0,7,3,3,0,1
857,0,5,2,6,0,2,2,5,3,0,1
858,0,8,11,5,0,2,1,6,1,3,0
859,1,2,8,5,7,1,9,5,4,2,0
860,1,9,9,2,6,7,7,2,4,2,0
861,0,5,10,1,6,4,9,5,1,3,1
862,0,13,9,0,5,3,0,5,1,3,1
863,1,5,8,4,6,1,0,5,3,0,0
864,0,10,4,9,0,1,3,2,0,2,0
865,0,5,7,8,2,0,6,6,2,2,1
866,1,5,0,9,7,4,4,5,0,0,0
867,0,11,7,0,6,6,7,2,3,0,1
868,0,19,11,5,6,3,8,3,3,3,0
869,0,0,1,5,5,7,8,2,0,2,1
870,0,19,5,0,6,7,7,3,2,3,1
871,1,12,0,7,6,2,2,4,0,0,0
872,0,6,9,4,5,3,4,2,3,0,0
873,1,9,9,7,3,1,7,0,4,3,0
874,0,18,7,7,3,5,8,5,3,2,1
875,0,4,7,4,0,6,3,6,0,0,0
876,1,4,11,3,7,3,9,2,3,1,1
877,1,15,0,5,0,1,0,5,1,0,1
878,1,13,11,1,6,7,5,4,2,2,1
879,0,6,9,7,6,7,8,3,1,1,1
880,0,18,5,4,0,1,4,6,2,0,0
881,0,4,4,2,1,6,6,5,2,0,1
882,1,11,7,9,0,0,0,0,0,3,1
883,0,8,11,7,6,0,2,0,2,1,0
884,1,1,1,7,1,1,7,5,4,0,1
885,1,8,6,4,2,7,9,5,1,2,0
886,1,17,7,7,7,2,6,1,3,1,0
887,1,15,3,4,4,7,8,2,2,3,0
888,1,14,9,7,7,0,7,2,4,0,0
889,0,0,3,6,6,0,6,1,4,3,1
890,1,8,5,1,7,1,2,1,2,0,1
891,1,3,4,3,1,0,1,6,2,1,1
892,0,14,10,9,6,4,2,1,2,2,0
893,0,13,4,6,0,3,4,1,3,3,0
894,1,11,1,7,5,4,3,4,0,2,0
895,1,3,6,7,1,2,2,2,4,3,0
896,0,15,7,2,2,0,4,6,4,3,1
897,1,6,5,4,7,4,5,4,1,3,1
898,0,4,4,5,0,0,1,2,3,3,0
899,1,17,0,0,1,0,2,4,1,3,0
900,1,4,6,9,4,1,7,2,2,1,0
901,1,14,10,4,7,6,4,1,1,3,1
902,1,8,1,4,0,6,7,4,3,1,1
903,0,17,7,5,4,5,4,4,0,3,0
904,1,17,6,3,0,7,9,0,3,0,1
905,0,12,5,1,3,0,4,2,2,3,0
906,1,4,2,8,2,3,3,2,1,0,1
907,0,5,4,3,6,5,4,2,3,3,0
908,1,16,5,3,1,7,8,3,2,3,1
909,1,13,4,4,4,5,3,1,4,0,0
910,1,7,0,8,5,0,8,0,1,2,1
911,0,16,11,3,3,6,2,6,2,0,0
912,0,5,5,2,3,1,0,0,4,0,0
913,0,8,7,2,1,0,9,6,1,3,0
914,1,17,10,9,1,2,8,1,1,3,0
915,0,11,10,1,7,2,0,5,2,3,1
916,1,8,3,1,4,7,4,4,2,1,0
917,0,6,7,2,6,3,8,1,0,1,0
918,0,19,6,8,4,0,1,5,2,3,1
919,1,0,2,0,1,3,6,5,2,3,1
920,1,12,9,8,7,0,9,1,2,2,1
921,0,5,1,5,6,1,4,1,2,1,1
922,0,12,10,2,2,2,1,2,1,2,1
923,0,16,11,8,6,7,3,6,4,1,1
924,1,15,9,7,1,7,7,3,2,0,0
925,0,1,0,3,7,5,2,1,2,3,1
926,0,7,8,1,7,3,3,5,1,0,1
927,0,1,3,8,4,2,2,4,4,0,1
928,0,4,6,7,5,7,8,2,0,1,1
929,0,16,3,4,2,2,1,4,1,2,1
930,0,19,2,8,1,3,7,6,1,1,1
931,0,16,3,0,1,6,6,2,1,0,0
932,0,0,8,7,0,5,4,4,1,3,1
933,0,3,7,2,5,0,0,3,2,2,0
934,0,18,11,6,6,4,9,1,1,2,0
935,1,14,8,2,2,6,5,3,4,0,1
936,1,7,1,6,6,7,6,1,0,3,0
937,1,5,1,6,1,7,5,3,1,2,0
938,0,10,7,0,7,1,9,1,3,2,0
939,0,2,1,1,4,0,0,4,0,2,1
940,1,0,11,9,4,5,8,0,1,0,1
941,1,10,7,0,4,4,9,6,4,3,1
942,1,11,7,2,6,3,9,6,3,3,1
943,0,17,7,5,2,5,5,1,0,1,1
944,1,14,6,0,1,7,5,3,2,1,0
945,1,9,10,7,3,4,6,2,3,1,0
946,1,5,3,5,1,0,4,2,4,0,0
947,0,9,4,4,0,3,4,3,0,2,0
948,1,1,4,1,2,0,6,1,3,3,1
949,0,14,6,8,2,5,0,5,1,1,1
950,0,16,3,5,5,1,4,0,2,0,0
951,0,7,1,5,0,7,9,6,4,0,1
952,0,15,7,7,7,2,5,4,1,0,0
953,0,13,7,0,1,6,1,5,2,1,1
954,0,1,0,8,3,7,0,6,1,1,1
955,1,9,1,3,5,6,5,2,0,1,1
956,0,4,3,4,3,5,6,3,4,1,0
957,1,9,0,5,6,4,5,4,4,3,0
958,1,8,11,6,3,4,4,4,1,0,1
959,0,14,8,0,7,7,1,4,2,2,1
960,0,10,6,4,3,1,2,0,0,3,0
961,1,8,10,4,4,4,6,5,4,2,0
962,1,8,6,0,2,2,7,4,1,0,0
963,1,15,3,2,3,6,8,1,3,3,1
964,1,16,11,7,2,3,7,6,3,1,1
965,1,16,5,5,1,6,6,2,1,0,1
966,0,19,5,3,4,4,2,2,3,2,0
967,1,19,1,3,1,6,8,2,0,2,1
968,0,6,9,9,5,5,4,3,4,1,0
969,1,18,1,9,6,6,4,0,4,0,1
970,0,10,10,0,2,1,3,1,3,0,1
971,0,5,9,1,6,7,2,0,0,3,1
972,1,13,1,6,6,2,8,0,3,3,0
973,1,1,6,3,2,4,0,4,4,3,1
974,0,19,11,1,2,5,6,2,4,2,1
975,0,14,0,3,1,2,6,6,0,3,0
976,1,2,10,6,7,4,1,0,3,1,0
977,0,11,11,1,2,5,1,0,1,2,1
978,0,14,11,2,6,1,1,4,3,1,0
979,1,10,1,1,7,4,1,1,2,1,0
980,0,4,3,4,1,0,6,2,3,2,0
981,1,14,7,3,6,5,1,2,2,3,0
982,0,8,5,5,3,4,0,1,4,0,0
983,0,13,4,9,1,6,7,1,3,0,1
984,0,2,9,1,2,1,5,3,3,0,1
985,1,3,5,3,0,7,0,4,4,2,1
986,1,17,9,5,5,5,5,6,1,3,1
987,1,9,1,2,7,3,3,1,0,2,0
988,1,0,7,5,7,1,7,2,3,1,1
989,1,9,3,2,3,3,8,2,3,0,0
990,0,11,5,3,1,7,9,4,4,1,1
991,0,13,0,5,4,6,6,2,0,3,0
992,0,13,3,1,3,0,4,3,2,0,0
993,0,2,0,5,4,1,6,5,1,0,1
994,1,4,9,5,1,6,2,1,4,0,1
995,0,6,9,1,7,6,6,6,3,2,0
996,1,8,5,6,3,3,8,5,3,0,1
997,1,9,3,2,2,4,8,0,0,2,0
998,0,2,11,5,4,1,7,2,1,3,1
999,0,7,6,1,1,6,5,4,0,1,0
1000,0,14,2,4,3,7,5,5,4,0,1
1001,0,4,11,5,2,3,9,3,1,2,1
1002,1,6,9,7,2,1,2,4,1,3,0
1003,1,17,10,9,1,1,3,2,0,3,0
1004,1,19,9,8,1,4,3,4,2,3,1
1005,0,0,8,5,5,5,9,1,0,0,1
1006,0,13,1,2,2,1,8,2,3,1,1
1007,1,14,0,0,1,6,0,0,0,2,1
1008,0,0,5,1,1,3,1,5,3,3,1
1009,1,9,7,1,5,1,8,4,3,1,0
1010,1,18,3,4,4,5,4,0,2,2,0
1011,0,2,7,0,7,4,2,5,0,2,1
1012,1,13,4,3,5,1,0,0,2,3,0
1013,1,16,7,9,1,6,1,5,4,2,1
1014,1,13,1,1,5,6,2,6,4,2,1
1015,1,4,6,8,6,6,4,6,4,0,1
1016,0,1,5,4,1,5,8,0,0,1,1
1017,0,8,3,5,5,3,8,6,2,2,0
1018,0,2,3,2,5,4,8,0,2,3,1
1019,1,4,2,9,0,3,8,4,1,3,1
1020,0,6,6,6,3,3,3,1,0,0,0
1021,1,13,3,1,1,0,7,6,4,0,1
1022,0,18,1,9,7,4,1,4,3,0,1
1023,1,13,2,8,7,3,4,6,1,1,1
1024,1,7,10,3,3,3,8,4,4,2,0
1025,1,18,5,9,3,6,6,2,3,3,1
1026,1,19,1,3,4,3,3,2,1,2,0
1027,1,6,10,9,7,7,9,1,0,3,0
1028,0,16,4,8,6,0,8,4,0,2,0
1029,1,3,0,3,4,5,0,2,1,0,0
1030,1,18,0,4,6,6,3,4,0,2,1
1031,0,11,2,6,0,3,0,4,3,3,0
1032,0,8,9,4,6,4,6,5,1,1,1
1033,1,0,7,1,5,2,8,0,2,2,1
1034,0,12,7,3,7,1,8,5,0,1,1
1035,0,0,8,4,1,1,4,0,2,0,1
1036,1,3,0,9,0,0,5,5,1,3,1
1037,1,16,5,7,7,7,0,1,3,2,1
1038,0,10,11,5,6,2,8,5,0,0,1
1039,0,16,10,6,3,6,8,6,1,0,0
1040,1,2,2,4,6,2,5,3,3,0,0
1041,1,19,9,9,0,5,5,0,4,1,1
1042,1,12,10,4,2,4,2,4,1,0,0
1043,1,16,10,7,3,1,2,1,0,1,0
1044,1,1,0,7,0,6,3,3,4,1,1
1045,1,1,0,7,3,0,1,2,4,0,1
1046,0,15,11,3,0,7,7,0,1,3,1
1047,1,16,7,4,2,0,1,4,3,1,0
1048,1,9,6,6,6,1,7,0,4,0,0
1049,1,7,0,9,7,0,4,3,4,0,0
1050,0,10,7,5,6,3,0,3,4,0,0
1051,1,7,7,1,5,2,2,5,1,3,0
1052,0,12,8,8,4,0,8,4,2,0,0
1053,1,0,3,7,3,4,2,3,1,1,1
1054,1,13,8,2,6,1,8,6,1,3,1
1055,1,19,5,1,5,5,6,4,3,2,1
1056,1,2,11,7,3,6,1,1,0,2,1
1057,0,16,7,0,1,1,4,4,0,3,0
1058,0,10,11,5,7,2,9,1,2,3,0
1059,1,2,2,5,5,1,3,5,1,0,0
1060,0,13,11,1,3,1,3,1,4,1,0
1061,0,14,4,9,1,2,2,2,3,3,0
1062,1,0,9,7,7,1,8,6,4,2,1
1063,0,11,9,5,0,4,7,4,4,2,1
1064,0,17,10,2,2,0,9,0,0,0,1
1065,1,14,2,1,4,7,1,0,0,0,0
1066,0,8,8,5,4,2,5,4,1,2,0
1067,0,15,1,0,4,5,9,5,2,1,1
1068,0,2,7,1,5,1,2,1,2,3,1
1069,0,10,1,1,7,1,1,1,2,0,1
1070,1,12,10,2,5,3,4,5,2,3,0
1071,0,5,9,7,2,3,6,4,3,3,1
1072,1,16,11,3,3,2,7,3,0,3,1
1073,0,8,10,4,4,3,2,3,1,1,0
1074,1,19,4,8,0,0,2,0,0,3,1
1075,0,2,7,0,5,7,2,0,1,1,1
1076,0,17,8,6,6,1,2,6,2,2,0
1077,1,15,7,3,6,1,0,2,3,2,0
1078,0,5,6,8,6,1,3,5,3,2,1
1079,1,9,0,2,7,5,1,1,4,2,0
1080,0,7,3,9,0,5,7,6,2,2,1
1081,0,11,11,6,6,0,1,2,1,1,0
1082,0,18,9,1,5,5,1,5,1,2,1
1083,0,16,11,0,0,3,3,4,2,2,0
1084,1,10,2,0,5,1,4,3,1,2,0
1085,0,11,5,6,3,6,3,5,1,2,1
1086,0,8,2,3,3,2,4,0,4,3,0
1087,1,12,11,0,2,5,9,5,1,0,1
1088,0,15,8,1,5,6,7,6,1,2,1
1089,0,2,2,0,4,1,3,3,1,3,1
1090,0,4,0,4,7,2,7,3,3,1,1
1091,1,4,3,9,4,2,5,4,2,0,0
1092,0,6,0,6,4,1,2,3,1,3,0
1093,0,11,10,7,7,5,1,4,1,1,0
1094,1,18,2,5,5,6,2,5,2,1,1
1095,1,5,4,0,3,3,4,6,1,3,1
1096,1,13,5,4,1,4,3,6,1,1,1
1097,0,16,10,4,4,0,0,0,3,3,0
1098,0,17,0,1,4,0,8,5,3,1,1
1099,1,19,1,4,3,6,0,4,4,0,1
1100,0,5,0,8,3,2,8,4,3,1,0
1101,0,6,6,5,6,7,8,4,3,1,1
1102,0,7,9,4,7,4,2,4,1,1,0
1103,0,17,5,5,6,2,6,2,0,3,0
1104,1,2,6,9,7,4,4,3,3,3,0
1105,1,3,7,3,3,6,1,0,4,3,1
1106,0,7,8,7,0,7,8,3,3,1,1
1107,0,8,1,0,4,3,2,6,3,1,1
1108,1,13,8,4,1,1,4,1,2,2,0
1109,1,16,7,5,6,7,9,4,1,2,0
1110,1,12,9,9,6,1,9,4,0,2,0
1111,0,17,0,9,5,5,0,1,3,1,0
1112,1,11,6,2,7,3,5,6,4,3,1
1113,1,8,3,6,6,3,5,0,3,3,0
1114,0,1,5,8,3,6,9,5,2,1,1
1115,0,12,11,0,7,5,1,1,2,1,0
1116,1,15,1,7,5,0,9,4,1,0,0
1117,1,5,3,7,0,7,9,6,0,0,1
1118,0,17,10,4,2,0,9,2,3,1,1
1119,1,8,7,0,6,3,3,4,1,3,0
1120,1,14,7,5,2,1,9,2,1,1,0
1121,0,10,0,8,4,3,7,3,3,1,1
1122,1,6,1,5,0,1,3,5,4,3,1
1123,0,3,6,1,3,5,3,3,3,2,0
1124,1,16,8,3,4,1,0,1,4,3,0
1125,0,13,4,6,7,6,4,5,4,2,1
1126,1,0,4,6,1,1,1,3,3,0,1
1127,1,16,5,8,2,1,5,1,1,2,1
1128,1,1,7,5,1,7,3,1,4,3,1
1129,1,11,1,7,7,2,9,3,0,2,0
1130,0,18,8,1,3,6,5,5,3,1,1
1131,0,12,8,3,6,7,9,2,0,0,1
1132,0,11,3,1,7,2,7,0,2,0,1
1133,1,1,3,7,4,7,0,1,3,3,1
1134,1,19,3,5,4,5,8,4,2,3,0
1135,0,15,8,4,7,4,4,2,2,3,0
1136,0,3,10,4,0,4,9,4,4,3,0
1137,0,0,8,1,5,7,7,1,3,2,1
1138,1,16,4,9,0,5,5,4,3,2,1
1139,0,12,1,4,2,2,9,3,2,0,1
1140,0,10,1,9,0,1,4,6,4,3,1
1141,1,14,10,4,6,7,6,0,3,0,0
1142,1,2,7,9,0,3,6,1,4,1,1
1143,1,9,11,9,7,0,3,2,1,2,1
1144,1,6,9,0,3,5,7,1,1,3,0
1145,0,12,2,2,4,6,9,6,1,2,0
1146,1,17,11,8,7,0,8,6,4,2,1
1147,1,4,6,5,0,2,6,0,1,2,1
1148,1,17,5,3,3,4,5,3,2,0,1
1149,0,0,5,6,2,7,8,4,1,3,1
1150,1,3,10,1,3,5,4,6,2,3,1
1151,0,14,10,2,7,0,4,0,2,1,0
1152,0,6,1,2,1,5,4,6,2,1,1
1153,0,13,7,7,7,2,4,0,4,0,0
