TID,Sex,Price,Category,Color,Size,Brand,Material,Origin,Sales_channel,Season
398,male,2000,dress,red,L,H&M,polyester,America,shopee,spring
399,male,600,garter,pink,XL,Unique,cotton,Korea,Storefront,winter
400,female,1800,shirt,blue,XS,Unique,acrylic,America,Adidas,winter
401,male,100,sweater,purple,XXL,Adidas,lycra,Canada,amazon,summer
402,male,1500,dress,pink,S,NET,silk,Taiwan,Internet,fall
403,male,1800,shirt,Brown,M,NET,silk,Europe,Adidas,spring
404,female,100,uniforms,Brown,L,NIKE,spandex,Canada,Internet,spring
405,male,1100,garter,purple,L,NET,silk,Europe,Storefront,spring
406,male,2000,suit,Brown,XL,Adidas,rayon,America,shopee,winter
407,male,1600,coat,purple,L,NIKE,linen,China,Internet,spring
408,male,1100,uniforms,white,XXL,GAP,silk,Europe,Internet,fall
409,male,1200,garter,pink,S,Adidas,silk,Japan,Adidas,summer
410,male,1000,shirt,yellow,XS,NIKE,linen,Europe,amazon,winter
411,female,600,coat,blue,XXXL,NET,nylon,Europe,amazon,spring
412,female,800,garter,white,XXXL,NET,linen,Taiwan,Storefront,fall
413,male,300,shirt,red,XXXL,GAP,acetate,America,Storefront,spring
414,male,1800,vest,Brown,XSS,Unique,acrylic,China,Storefront,summer
415,male,200,shirt,black,M,Zara,cotton,Taiwan,Adidas,fall
416,female,300,shirt,red,S,Adidas,silk,Japan,Adidas,fall
417,female,200,shirt,red,XXL,Adidas,lycra,Japan,Internet,summer
418,male,900,coat,blue,L,Adidas,rayon,Europe,Adidas,spring
419,male,700,suit,white,XS,NET,nylon,Korea,Storefront,summer
420,female,2000,louse,pink,XSS,NIKE,rayon,America,amazon,winter
421,male,1400,shoes,blue,XXXL,GAP,silk,America,Adidas,fall
422,female,100,sweater,blue,XXXL,GAP,acrylic,Taiwan,Storefront,fall
423,female,1400,louse,pink,M,GAP,silk,Japan,Storefront,spring
424,female,1500,jack,yellow,XS,Adidas,nylon,China,Internet,summer
425,male,2000,jack,white,XXL,NIKE,linen,Taiwan,Adidas,spring
426,female,1800,coat,black,S,H&M,nylon,Taiwan,shopee,summer
427,male,1700,suit,blue,XSS,NIKE,acetate,Korea,Adidas,winter
428,male,1100,shoes,blue,XL,NIKE,acrylic,Japan,Storefront,spring
429,female,1300,pants,pink,S,NET,lycra,Japan,shopee,spring
430,male,1900,pants,green,XSS,GAP,acrylic,Canada,shopee,fall
431,male,300,pants,blue,S,GAP,cotton,Europe,amazon,spring
432,male,900,garter,yellow,L,Unique,nylon,Canada,amazon,winter
433,male,800,sweater,blue,S,H&M,rayon,China,Internet,fall
434,male,1700,shirt,Brown,XSS,GAP,nylon,Taiwan,Adidas,fall
435,male,1800,shoes,red,XS,Zara,lycra,China,amazon,summer
436,female,1600,sweater,white,XSS,Unique,spandex,America,shopee,winter
437,female,600,pants,green,XSS,Zara,acrylic,Europe,amazon,summer
438,female,500,shirt,green,M,NIKE,nylon,Canada,amazon,fall
439,male,700,dress,red,M,Adidas,nylon,Europe,shopee,winter
440,female,1800,pants,black,XL,H&M,linen,Taiwan,amazon,fall
441,female,700,pants,orange,XS,H&M,acrylic,Japan,shopee,summer
442,female,1300,garter,green,XXL,Adidas,polyester,Japan,Internet,winter
443,male,200,sweater,pink,XSS,Unique,cotton,Korea,shopee,summer
444,female,300,vest,Brown,XSS,GU,spandex,China,amazon,spring
445,male,400,louse,green,L,H&M,lycra,Taiwan,Adidas,spring
446,female,800,vest,green,XS,GAP,silk,Europe,shopee,fall
447,female,500,coat,pink,L,NIKE,acetate,Korea,Storefront,winter
448,male,1000,dress,red,M,GU,cotton,Taiwan,shopee,summer
449,female,800,garter,black,M,GAP,rayon,Canada,Storefront,spring
450,male,100,vest,yellow,L,GU,acetate,China,Adidas,spring
451,female,800,sweater,yellow,XXXL,GAP,silk,Europe,Internet,summer
452,female,1900,jack,black,XL,Zara,acetate,Korea,Internet,summer
453,female,600,coat,purple,XSS,Zara,acetate,Taiwan,Adidas,spring
454,female,1700,vest,black,S,NET,rayon,America,Storefront,winter
455,male,1500,coat,pink,XL,GAP,rayon,Korea,Storefront,fall
456,male,700,sweater,pink,XL,Unique,polyester,Taiwan,shopee,winter
457,female,1500,sweater,yellow,XSS,H&M,linen,Korea,amazon,spring
458,female,400,dress,purple,M,Adidas,polyester,America,shopee,fall
459,female,1800,jack,blue,XXXL,NIKE,nylon,Taiwan,shopee,spring
460,male,400,jack,black,S,GU,acrylic,Taiwan,amazon,spring
461,male,400,suit,Brown,S,NET,cotton,Europe,Internet,winter
462,female,1900,coat,pink,L,Zara,rayon,Korea,Storefront,summer
463,male,500,louse,red,XS,Adidas,acrylic,Korea,Internet,fall
464,male,700,vest,Brown,L,H&M,silk,Korea,shopee,summer
465,male,1400,garter,yellow,M,NIKE,polyester,Canada,Adidas,spring
466,female,1400,louse,blue,S,GU,silk,Japan,Adidas,spring
467,male,100,dress,black,M,Unique,silk,China,Storefront,fall
468,male,1900,garter,pink,XL,NET,polyester,Canada,Internet,fall
469,female,1500,vest,purple,XXL,NIKE,cotton,Taiwan,amazon,winter
470,male,1000,jack,black,S,Unique,cotton,Canada,Storefront,summer
471,male,500,pants,yellow,XS,GAP,silk,Japan,Internet,spring
472,male,600,jack,green,M,H&M,cotton,Taiwan,Storefront,winter
473,female,300,vest,Brown,XS,NET,nylon,China,amazon,spring
474,female,1500,coat,orange,L,NIKE,lycra,Korea,Internet,summer
475,male,2000,jack,pink,M,NET,linen,Korea,shopee,winter
476,female,1900,dress,black,XXL,Unique,spandex,Korea,Internet,summer
477,female,700,coat,black,XXL,Adidas,lycra,Japan,Adidas,winter
478,female,1400,vest,green,L,H&M,acetate,America,Adidas,spring
479,male,900,shirt,red,XL,H&M,silk,Japan,Adidas,spring
480,female,800,shoes,orange,XSS,Adidas,acrylic,Japan,Storefront,winter
481,male,200,louse,yellow,M,GAP,polyester,America,shopee,fall
482,male,300,vest,yellow,XS,NIKE,nylon,Japan,shopee,fall
483,male,1500,shirt,orange,L,GU,polyester,Korea,Storefront,winter
484,male,100,shirt,yellow,XS,GU,nylon,Korea,Storefront,winter
485,male,300,shirt,pink,M,Unique,rayon,Canada,Storefront,summer
486,female,1000,uniforms,blue,XXL,NIKE,spandex,Europe,amazon,spring
487,female,700,suit,pink,XXL,Unique,acrylic,America,Adidas,fall
488,female,100,suit,red,XL,Unique,cotton,Taiwan,amazon,fall
489,female,100,shoes,Brown,XXXL,GU,rayon,Japan,Internet,winter
490,male,2000,shoes,pink,XL,NIKE,rayon,America,shopee,summer
491,male,1000,shoes,green,XL,GU,spandex,China,Adidas,fall
492,male,1800,pants,purple,XXXL,GU,silk,Canada,shopee,spring
493,male,1800,garter,orange,L,Adidas,linen,Canada,amazon,spring
494,male,1300,shirt,yellow,XS,GU,polyester,America,shopee,fall
495,female,1300,suit,blue,S,Adidas,acetate,Korea,shopee,fall
496,male,1600,suit,pink,S,GAP,polyester,Canada,amazon,summer
497,female,100,pants,red,S,Adidas,lycra,Taiwan,shopee,winter
498,female,700,louse,white,L,NET,polyester,Taiwan,shopee,fall
499,female,1800,vest,purple,S,NIKE,linen,Japan,Adidas,summer
500,female,1000,sweater,white,S,GU,nylon,Europe,Internet,winter
501,male,200,vest,black,L,Zara,nylon,Europe,Internet,spring
502,female,900,sweater,black,S,GU,linen,China,Adidas,summer
503,male,1000,garter,green,XS,GAP,acrylic,Korea,Storefront,winter
504,male,400,pants,blue,XS,Unique,lycra,Korea,shopee,summer
505,male,1100,vest,Brown,XL,GU,acrylic,Europe,shopee,summer
506,male,1200,louse,Brown,L,H&M,silk,Canada,amazon,spring
507,female,1700,uniforms,yellow,XS,NIKE,silk,Taiwan,Storefront,summer
508,female,900,shoes,yellow,XXL,GU,polyester,Canada,amazon,winter
509,male,1100,coat,green,XSS,Zara,acrylic,Korea,Storefront,summer
510,female,1600,coat,orange,L,NIKE,polyester,Europe,Internet,winter
511,male,1100,shoes,orange,XL,H&M,silk,Taiwan,Internet,fall
512,male,900,garter,red,XL,H&M,polyester,Korea,Storefront,fall
513,male,1400,dress,green,S,Adidas,lycra,China,Storefront,summer
514,male,600,louse,white,XXL,Adidas,linen,Europe,amazon,spring
515,male,1100,shoes,orange,M,NIKE,spandex,Europe,shopee,summer
516,female,2000,vest,Brown,XXL,GU,lycra,Taiwan,Storefront,spring
517,male,1300,jack,green,L,GAP,linen,Canada,Storefront,winter
518,female,400,sweater,white,XL,Adidas,spandex,China,amazon,winter
519,male,400,suit,red,L,H&M,acetate,Europe,Internet,spring
520,female,1700,shoes,white,M,GU,acrylic,Europe,amazon,spring
521,male,1200,jack,Brown,S,GAP,lycra,Canada,Internet,winter
522,female,1200,sweater,pink,XXXL,GU,acrylic,Korea,Internet,fall
523,female,300,louse,green,XXXL,Unique,nylon,America,amazon,fall
524,male,900,shoes,yellow,S,GU,nylon,Europe,Internet,fall
525,female,300,pants,pink,S,GAP,spandex,Japan,Internet,fall
526,female,300,shoes,purple,XXXL,Adidas,nylon,Canada,shopee,spring
527,male,1500,dress,purple,XL,Unique,silk,China,Storefront,winter
528,male,800,coat,orange,M,Adidas,nylon,America,Adidas,summer
529,female,1100,shirt,green,M,Unique,silk,Canada,shopee,winter
530,male,1300,pants,blue,S,Zara,rayon,Canada,Storefront,winter
531,male,800,suit,blue,S,Adidas,lycra,Korea,Internet,winter
532,male,1700,dress,purple,S,NIKE,rayon,Europe,shopee,spring
533,male,1300,dress,green,L,Unique,silk,Korea,Adidas,winter
534,female,1800,garter,yellow,XSS,Unique,lycra,Taiwan,Adidas,winter
535,female,200,garter,red,XXXL,H&M,silk,Canada,amazon,winter
536,male,400,vest,Brown,XXL,Zara,cotton,Japan,shopee,fall
537,male,200,pants,blue,L,NIKE,cotton,Taiwan,Adidas,winter
538,male,1600,suit,green,XXL,NIKE,spandex,Japan,Internet,winter
539,male,900,dress,black,XXXL,H&M,acetate,America,shopee,summer
540,female,600,sweater,red,M,NIKE,silk,China,Storefront,summer
541,female,400,suit,red,XXXL,Adidas,lycra,China,shopee,summer
542,female,1900,louse,yellow,M,NIKE,nylon,Korea,shopee,fall
543,male,1900,dress,orange,XL,GU,linen,Europe,Adidas,fall
544,male,700,coat,green,M,NIKE,rayon,Korea,Internet,fall
545,female,800,garter,green,M,GU,lycra,America,amazon,winter
546,male,400,shoes,black,S,GU,nylon,America,Internet,fall
547,male,200,shoes,Brown,L,GAP,lycra,Korea,Adidas,spring
548,female,1100,louse,pink,M,GU,polyester,China,Adidas,summer
549,female,1200,sweater,white,XSS,Unique,acrylic,Japan,shopee,fall
550,male,1300,uniforms,pink,XXXL,Unique,nylon,China,Adidas,winter
551,male,1100,shirt,red,XSS,GAP,linen,Taiwan,Adidas,fall
552,male,100,sweater,black,M,GAP,nylon,Canada,amazon,spring
553,male,400,uniforms,pink,XS,Zara,lycra,Taiwan,Adidas,winter
554,female,1200,pants,red,M,H&M,spandex,Canada,Storefront,summer
555,male,1800,vest,red,XXXL,NIKE,cotton,Canada,shopee,winter
556,male,1500,shirt,pink,XSS,NIKE,lycra,Canada,Internet,fall
557,male,1000,pants,red,XXXL,H&M,rayon,Europe,Adidas,summer
558,female,1200,suit,Brown,S,H&M,linen,Japan,Storefront,spring
559,female,600,sweater,white,XXL,NET,lycra,Korea,Adidas,fall
560,male,100,louse,black,XS,GU,spandex,Canada,shopee,winter
561,male,200,pants,green,XL,Unique,acetate,Taiwan,Internet,spring
562,female,2000,shirt,pink,M,H&M,cotton,Europe,Internet,summer
563,female,1900,garter,white,M,Adidas,cotton,America,Storefront,spring
564,male,1700,sweater,orange,XSS,Unique,nylon,Canada,shopee,summer
565,male,2000,suit,white,XSS,Zara,lycra,Europe,amazon,fall
566,male,100,pants,blue,XS,Zara,lycra,Canada,shopee,spring
567,male,500,shirt,orange,L,NIKE,spandex,China,Adidas,fall
568,female,1200,coat,orange,S,NIKE,silk,Europe,amazon,spring
569,female,300,vest,blue,XXXL,GAP,rayon,America,Adidas,fall
570,female,300,uniforms,purple,XXL,Zara,lycra,Japan,Storefront,spring
571,female,400,sweater,yellow,M,Zara,polyester,America,shopee,summer
572,male,1700,uniforms,white,XS,Unique,acetate,China,shopee,winter
573,male,900,coat,blue,L,Unique,acetate,Korea,Storefront,spring
574,female,1200,suit,pink,XXL,H&M,lycra,America,amazon,winter
575,female,400,sweater,black,S,GAP,acrylic,Korea,Internet,winter
576,female,400,dress,purple,M,H&M,linen,Korea,Storefront,spring
577,female,1100,shirt,white,XS,Zara,acetate,Europe,Storefront,spring
578,male,800,shoes,black,L,GAP,lycra,Europe,Internet,winter
579,male,800,shoes,green,XXXL,GU,acetate,Europe,Storefront,spring
580,male,600,louse,purple,L,H&M,silk,Taiwan,amazon,winter
581,male,2000,sweater,white,XL,GAP,cotton,Canada,shopee,spring
582,male,200,dress,pink,XXXL,NET,linen,Europe,amazon,fall
583,female,500,garter,yellow,XSS,NET,silk,Japan,Adidas,spring
584,female,200,suit,yellow,S,H&M,nylon,Europe,Storefront,summer
585,female,1600,garter,pink,XS,H&M,silk,Canada,Storefront,fall
586,female,700,pants,orange,XXXL,H&M,spandex,America,Storefront,fall
587,male,1900,uniforms,pink,M,NIKE,spandex,Canada,Adidas,spring
588,female,200,pants,blue,XXL,NET,polyester,Taiwan,Internet,fall
589,female,1400,vest,black,XS,Zara,cotton,Korea,Storefront,winter
590,female,900,coat,black,L,Unique,rayon,Europe,Internet,summer
591,female,1300,garter,blue,M,NET,acetate,Japan,amazon,summer
592,male,800,shoes,yellow,M,H&M,linen,Canada,amazon,spring
593,male,1400,sweater,black,XXL,Zara,cotton,Taiwan,Internet,spring
594,female,1000,dress,orange,L,GU,acrylic,Europe,amazon,summer
595,female,1500,suit,yellow,XXXL,NET,rayon,America,amazon,spring
596,male,100,shoes,yellow,XS,Adidas,linen,Europe,shopee,summer
597,female,1400,louse,white,L,GAP,acrylic,Japan,amazon,summer
598,female,1400,louse,Brown,S,Zara,spandex,Japan,shopee,winter
599,male,1800,suit,orange,XXXL,NET,lycra,Europe,Internet,fall
600,female,300,jack,black,M,NET,cotton,Taiwan,shopee,summer
601,female,1400,uniforms,black,XSS,NET,acetate,China,Adidas,fall
602,female,300,suit,green,M,NIKE,acrylic,Japan,Storefront,fall
603,female,1400,pants,green,S,NET,rayon,Taiwan,amazon,summer
604,male,300,suit,blue,XL,NET,nylon,Japan,Internet,winter
605,male,1800,jack,red,L,GU,spandex,America,Internet,winter
606,male,100,vest,pink,L,Adidas,polyester,Canada,shopee,spring
607,female,100,dress,white,M,NIKE,polyester,Taiwan,Storefront,winter
608,female,2000,uniforms,black,S,NIKE,cotton,Taiwan,Adidas,spring
609,female,500,shirt,green,XS,Zara,polyester,America,amazon,summer
610,female,1200,vest,pink,XL,GU,polyester,Japan,amazon,fall
611,male,900,louse,yellow,XXL,GAP,rayon,Korea,Adidas,winter
612,female,400,shirt,black,L,Unique,acetate,Europe,amazon,fall
613,male,1000,louse,Brown,M,Adidas,cotton,America,Adidas,fall
614,female,800,dress,pink,XL,NIKE,acetate,America,Adidas,summer
615,male,400,uniforms,purple,XL,Zara,rayon,America,Internet,winter
616,male,600,uniforms,pink,XXXL,H&M,rayon,Europe,Adidas,spring
617,female,600,pants,white,XS,GAP,lycra,Taiwan,amazon,winter
618,female,1100,suit,blue,XXL,NIKE,spandex,Korea,Storefront,winter
619,male,1400,coat,pink,XS,GAP,acetate,Canada,shopee,fall
620,male,1600,shoes,black,XS,Zara,polyester,Taiwan,Adidas,summer
621,male,600,pants,pink,L,Adidas,rayon,Canada,amazon,summer
622,male,1800,vest,black,L,Zara,rayon,Taiwan,Internet,winter
623,male,1000,suit,orange,M,NET,cotton,China,Adidas,winter
624,female,600,jack,white,XXXL,GAP,acetate,Taiwan,Adidas,fall
625,female,1200,uniforms,white,S,NET,acetate,China,amazon,spring
626,female,100,sweater,red,XL,NET,nylon,China,Adidas,fall
627,male,100,suit,pink,XXL,NIKE,silk,Japan,amazon,fall
628,female,1500,suit,Brown,XS,H&M,polyester,America,amazon,winter
629,male,300,sweater,Brown,M,Adidas,nylon,Korea,Internet,summer
630,female,1200,sweater,green,XL,Zara,polyester,Europe,Adidas,winter
631,male,1800,jack,black,XSS,GU,cotton,Canada,Storefront,winter
632,female,1300,louse,pink,XXXL,GAP,silk,Japan,Internet,fall
633,female,1500,pants,yellow,XL,Unique,silk,Canada,amazon,winter
634,female,600,sweater,blue,XSS,H&M,linen,Canada,shopee,spring
635,female,800,shirt,yellow,XXL,Zara,nylon,Canada,amazon,winter
636,female,800,pants,orange,M,Adidas,lycra,Korea,Storefront,spring
637,male,500,shirt,yellow,XXXL,Unique,linen,China,amazon,fall
638,male,900,uniforms,Brown,XL,Unique,cotton,America,Storefront,spring
639,male,600,suit,blue,XSS,NIKE,rayon,Europe,Adidas,spring
640,male,2000,pants,yellow,XSS,NIKE,acrylic,America,Internet,summer
641,female,1600,uniforms,black,M,GAP,nylon,Taiwan,shopee,spring
642,female,300,uniforms,white,XL,H&M,linen,China,Adidas,spring
643,female,2000,coat,red,XXXL,GAP,acrylic,Korea,Internet,fall
644,female,700,pants,pink,S,NET,acetate,Taiwan,shopee,fall
645,male,500,uniforms,purple,S,NET,cotton,Korea,amazon,summer
646,female,2000,vest,red,XS,Zara,cotton,America,Adidas,summer
647,male,1500,dress,green,M,Unique,spandex,Taiwan,shopee,winter
648,female,1100,vest,orange,XL,NIKE,nylon,Korea,shopee,fall
649,female,600,suit,pink,S,Unique,lycra,Europe,amazon,summer
650,female,500,pants,orange,XXXL,Zara,cotton,Japan,shopee,fall
651,female,400,dress,purple,XL,NIKE,silk,Taiwan,Adidas,spring
652,male,1800,uniforms,Brown,XXL,Adidas,polyester,America,Adidas,fall
653,male,1100,shoes,Brown,XSS,GAP,rayon,America,shopee,fall
654,female,300,sweater,yellow,S,GAP,polyester,America,amazon,spring
655,male,1900,coat,blue,L,H&M,lycra,Canada,Internet,spring
656,male,1600,sweater,Brown,XXXL,NIKE,silk,Korea,Storefront,spring
657,male,900,vest,pink,XS,Unique,acrylic,Korea,Storefront,winter
658,male,1000,garter,white,M,Zara,linen,Taiwan,Storefront,summer
659,male,200,shoes,purple,XXL,H&M,cotton,Korea,Adidas,spring
660,male,1100,suit,black,XL,GU,rayon,Taiwan,Internet,fall
661,male,100,jack,blue,XXXL,NET,acrylic,America,Adidas,summer
662,male,900,louse,white,M,GU,silk,Europe,Adidas,winter
663,male,100,pants,white,L,Zara,rayon,Europe,Internet,winter
664,female,300,dress,black,XS,GU,cotton,China,shopee,summer
665,male,1100,garter,blue,M,Unique,silk,Japan,Internet,fall
666,male,1300,shirt,pink,S,GU,silk,Japan,Internet,fall
667,male,1000,pants,yellow,XXXL,NIKE,rayon,China,Adidas,fall
668,male,1800,coat,black,XSS,NET,acrylic,Taiwan,Internet,spring
669,female,1400,jack,blue,XXXL,GU,linen,America,amazon,spring
670,male,500,shoes,purple,XS,NIKE,acrylic,Taiwan,amazon,summer
671,female,500,uniforms,blue,L,NIKE,linen,Taiwan,Internet,fall
672,female,1900,vest,orange,XL,Adidas,polyester,China,shopee,spring
673,male,500,coat,red,XSS,Zara,nylon,Taiwan,Internet,winter
674,male,1300,suit,yellow,XS,NIKE,linen,America,shopee,spring
675,female,200,shirt,purple,XS,NIKE,rayon,China,amazon,spring
676,male,1800,garter,green,XS,GAP,cotton,Korea,Adidas,summer
677,female,700,suit,black,XSS,GAP,polyester,Korea,amazon,fall
678,female,900,dress,white,L,Adidas,rayon,Europe,Internet,winter
679,male,600,uniforms,purple,XSS,Adidas,lycra,Taiwan,Adidas,spring
680,female,1500,louse,green,S,GAP,polyester,Europe,Adidas,summer
681,male,1900,shirt,purple,S,NIKE,spandex,Taiwan,Adidas,fall
682,male,900,uniforms,blue,XXXL,GU,acetate,America,Adidas,winter
683,female,1000,shoes,orange,L,NET,linen,Japan,Internet,winter
684,female,1700,shoes,pink,S,NIKE,polyester,Taiwan,Storefront,spring
685,male,1300,shoes,red,XSS,GU,silk,Europe,Storefront,summer
686,male,1700,pants,red,XXXL,Unique,polyester,America,shopee,winter
687,male,400,sweater,white,XS,Zara,polyester,China,Storefront,spring
688,female,1900,uniforms,purple,L,Adidas,acrylic,Europe,Internet,spring
689,male,1600,shirt,yellow,XXXL,GU,polyester,China,amazon,fall
690,male,1400,coat,Brown,L,GAP,polyester,Europe,shopee,spring
691,male,300,jack,white,XXL,Adidas,polyester,Japan,Adidas,spring
692,female,1800,suit,pink,XSS,GU,polyester,China,shopee,summer
693,male,1900,garter,orange,M,GAP,lycra,China,Storefront,spring
694,male,400,shirt,Brown,L,GU,acrylic,Taiwan,Storefront,summer
695,male,1600,sweater,Brown,M,GAP,lycra,Europe,Storefront,winter
696,male,800,garter,Brown,XL,Unique,spandex,Canada,Adidas,spring
697,male,1800,suit,black,XXXL,Adidas,acrylic,China,amazon,fall
698,female,1400,vest,green,XSS,GAP,acrylic,Japan,amazon,spring
699,female,900,vest,purple,XSS,Zara,polyester,Taiwan,Internet,winter
700,male,700,vest,red,S,GU,silk,Japan,amazon,summer
701,female,500,coat,white,M,H&M,cotton,Japan,amazon,winter
702,male,1400,jack,yellow,XS,NIKE,spandex,Korea,Storefront,spring
703,male,800,dress,white,XSS,NET,rayon,Taiwan,Internet,fall
704,male,100,shoes,Brown,S,Unique,rayon,Korea,Storefront,winter
705,female,300,sweater,pink,XXXL,Unique,rayon,Japan,Adidas,winter
706,male,100,garter,green,S,GAP,cotton,Europe,Storefront,summer
707,male,1400,sweater,yellow,XL,GAP,linen,Japan,Adidas,summer
708,male,400,garter,red,XL,GU,linen,Korea,amazon,fall
709,male,1400,sweater,purple,L,GAP,nylon,Japan,amazon,summer
710,male,1800,garter,blue,XS,Zara,rayon,Taiwan,shopee,summer
711,male,500,garter,purple,XS,Unique,nylon,Taiwan,Adidas,winter
712,female,700,jack,yellow,XSS,H&M,spandex,Europe,Internet,winter
713,female,500,coat,purple,S,GAP,polyester,Japan,Adidas,fall
714,female,400,dress,black,XXXL,NET,polyester,America,shopee,spring
715,female,300,uniforms,green,L,Unique,lycra,Canada,Storefront,winter
716,female,1600,pants,black,XSS,NIKE,acrylic,Japan,Storefront,spring
